,PlanetIdentifier,PeriodDays,SemiMajorAxisAU
0,HD 143761 b,39.8458,0.2196
1,HD 143761 c,102.54,0.4123
2,KOI-1843.03,0.17689129999999997,0.0048
3,KOI-1843.01,4.194525,0.039
4,KOI-1843.02,6.356006,0.052000000000000005
5,Kepler-9 b,19.22418,0.14300000000000002
6,Kepler-9 c,39.03106,0.22899999999999998
7,Kepler-9 d,1.592851,0.0271
8,GJ 160.2 b,5.2354,0.053
9,Kepler-566 b,18.42794624,0.13653934275508187
10,WASP-124 b,3.37265,0.0449
11,HD 240210 b,501.75,1.33
12,OGLE-05-390L b,3500.0,2.1
13,Kepler-1343 b,3.35183158,0.043832338624421326
14,Kepler-1011 b,5.75322197,0.06283678218197199
15,WASP-82 b,2.705782,0.0447
16,Gliese 1214 b,1.58040417,0.01488
17,Kepler-153 b,18.870227,0.13871537490065655
18,Kepler-153 c,46.90232,0.2545282943438669
19,HD 4203 b,437.05,1.1735
20,HD 4203 c,6700.0,6.95
21,HD 179079 b,14.475999999999999,0.11
22,Kepler-1368 b,0.67564949,0.015069105929026546
23,HD 187123 b,3.0965886,0.04213
24,HD 187123 c,3324.0,4.417
25,Kepler-1111 b,8.79617863,0.083394205812603
26,Kepler-1289 b,7.99019627,0.07821885996658608
27,Kepler-431 b,6.803,0.0719
28,Kepler-431 c,8.703,0.0847
29,Kepler-431 d,11.922,0.1045
30,Kepler-131 b,16.092,0.12474214265933413
31,Kepler-131 c,25.5169,0.16962575408134253
32,Kepler-548 b,4.45419434,0.052980895109942736
33,HD 114729 A b,1135.0,2.08
34,CoRoT-24 b,5.1134,0.055999999999999994
35,CoRoT-24 c,11.759,0.098
36,Kepler-1105 b,4.42157218,0.052721893111765256
37,Kepler-211 c,6.04045,0.0649111613695975
38,Kepler-211 b,4.138575,0.050447587650683724
39,Kepler-294 c,6.6264,0.06904384185985417
40,Kepler-294 b,3.7012120000000004,0.04682766376041615
41,HD 164595 b,40.0,0.23
42,Kepler-257 c,6.581484,0.06873148650694551
43,Kepler-257 b,2.3826669999999996,0.03491259122563887
44,Kepler-257 d,24.664551,0.16582703140321478
45,Kepler-214 c,28.7798,0.18379415588086662
46,Kepler-214 b,15.660544,0.1225023480217332
47,Kepler-1112 b,14.36267939,0.1156370030649832
48,Kepler-130 c,27.508653000000002,0.17600000000000002
49,Kepler-130 b,8.457458,0.08
50,Kepler-130 d,87.517905,0.381
51,WASP-108 b,2.6755463,0.0397
52,K2-34 b,2.995607,0.04419
53,Kepler-815 b,8.57503552,0.0819905504415894
54,Kepler-1145 b,3.97076766,0.049074532116088254
55,38 Vir b,825.9,1.82
56,Kepler-1575 b,2.55314213,0.03655862430798382
57,Kepler-1380 b,10.310824499999999,0.09271189261037213
58,Kepler-189 c,20.134866,0.14484572416087121
59,Kepler-189 b,10.399931,0.09324527244222267
60,Kepler-327 b,2.549575,0.036524564381109625
61,Kepler-327 d,13.969457,0.11351664152817739
62,Kepler-327 c,5.212333,0.058833942635154984
63,Kepler-1071 b,6.1799844,0.06590698369523579
64,Kepler-101 b,3.4876812000000004,0.0474
65,Kepler-101 c,6.02976,0.0684
66,Kepler-156 c,15.906801000000002,0.12378321229754952
67,Kepler-156 b,4.973456,0.057022383991348215
68,HIP 11952 b,290.0,0.81
69,HIP 11952 c,6.95,0.07
70,HD 122430 b,344.95,1.02
71,Kepler-827 b,51.92927591,0.2724047617044818
72,Kepler-344 b,21.963945000000002,0.15348999853368944
73,Kepler-344 c,125.59680900000001,0.4908237704278424
74,Kepler-859 b,20.38177573,0.14602745937011208
75,Kepler-227 b,9.488014999999999,0.08771154453383526
76,Kepler-227 c,54.418693999999995,0.28104245263614336
77,Kepler-843 b,2.05387982,0.031622038917874774
78,Kepler-404 b,11.829851,0.10160756256855318
79,Kepler-404 c,14.751166,0.11771290666576904
80,Kepler-1483 b,9.5085156,0.08783784368603627
81,Gliese 86 b,15.76491,0.113
82,Kepler-1314 b,5.42474928,0.060421703328053855
83,Kepler-1099 b,2.16845259,0.032787361660391486
84,HD 145377 b,103.95,0.45
85,HD 75289 A b,3.5098,0.046
86,HD 5608 b,792.6,1.9
87,HATS-28 b,3.1810781,0.04131
88,Kepler-1187 b,18.87064068,0.13871740220594994
89,HD 68988 b,6.276,0.071
90,Kepler-1612 b,3.91795101,0.04863838929592313
91,HD 183263 b,625.1,1.486
92,HD 183263 c,4684.0,5.69
93,HD 154672 b,163.91,0.6
94,Kepler-761 b,10.12804789,0.09161298089546598
95,Kepler-1417 b,20.3505213,0.14587813733822927
96,Kepler-196 b,20.739886,0.14773296930470015
97,Kepler-196 c,47.427737,0.2564256424112627
98,Kepler-695 b,3.04033042,0.041072742915697014
99,beta Ursae Minoris b,522.3,1.4
100,Kepler-225 c,18.794234,0.138342707224938
101,Kepler-225 b,6.738975,0.06982362847839867
102,Kepler-409 b,68.9584,0.3291025907179951
103,OGLE-TR-10 b,3.10129,0.045160000000000006
104,Kepler-128 b,15.09,0.11950865080377084
105,Kepler-128 c,22.804000000000002,0.15737915354459323
106,WASP-11 b,3.7224690000000002,0.0439
107,Kepler-834 b,13.32388301,0.10999182063447639
108,HATS-18 b,0.8378434000000001,0.01761
109,Kepler-654 b,13.72465129,0.11218653369355885
110,KELT-16 b,0.9689950999999999,0.02044
111,Kepler-603 b,21.05358596,0.14921892336082973
112,Kepler-603 c,127.9075774,0.4968256764353861
113,Kepler-603 d,6.2171292000000005,0.06617080915840604
114,Kepler-579 b,9.66857723,0.088820844345792
115,HD 106315 b,9.5521,0.09012
116,HD 106315 c,21.0576,0.1526
117,Kepler-1049 b,3.27346074,0.04314640423295648
118,EPIC 206011691 b,9.32414,0.0731
119,EPIC 206011691 c,15.5012,0.1026
120,Kepler-794 b,11.13125132,0.09756690062782619
121,Kepler-756 b,1.22486632,0.022404348128488877
122,Kepler-784 b,31.5922646,0.19558116214028054
123,WASP-62 b,4.411953,0.0567
124,Kepler-150 c,7.381997999999999,0.07419747606863178
125,Kepler-150 d,12.56093,0.10575178675565157
126,Kepler-150 e,30.826557,0.19240803212610152
127,Kepler-150 b,3.428054,0.04449435886477516
128,Kepler-663 b,4.99678284,0.05720054506546437
129,WASP-14 b,2.2437661,0.036000000000000004
130,Kepler-708 b,3.16789194,0.04221370033785603
131,HD 2952 b,311.6,1.2
132,WASP-127 b,4.178062000000001,0.052000000000000005
133,Kepler-699 b,27.80756293,0.17963121307078922
134,Kepler-791 b,14.5539759,0.11666151658017691
135,Kepler-173 c,8.005777,0.07832051046960076
136,Kepler-173 b,4.263742,0.05145968561563935
137,Kepler-611 b,2.4370333,0.03544166851025082
138,KOI-1299 b,52.500969999999995,0.3034
139,KOI-1299 c,406.2,1.073412041736799
140,Kepler-34 (AB) b,288.822,1.0896
141,Rho Coronae Borealis b,39.8449,0.24
142,Kepler-260 b,8.187399000000001,0.07950061482142494
143,Kepler-260 c,76.050178,0.35129610953861606
144,Kepler-906 b,41.6979976,0.23533326321528195
145,KELT-10 b,4.166286,0.0525
146,Gliese 3634 b,2.64561,0.0287
147,Kepler-504 b,9.54927542,0.08808868562025055
148,HD 156279 b,131.05,0.495
149,Kepler-864 b,5.83376092,0.06342185418790329
150,Kepler-247 c,9.439452000000001,0.0874119962678267
151,Kepler-247 d,20.477912,0.14648628501955402
152,Kepler-247 b,3.33616,0.0436956057392507
153,Kepler-942 b,44.96417488,0.2474671760463499
154,Kepler-166 b,7.650253999999999,0.07598428012991244
155,Kepler-166 c,34.260281,0.20644314379806045
156,Kepler-166 d,1.55400393,0.026256767512966767
157,Kepler-819 b,33.1995648,0.20215978983798033
158,Kepler-554 b,1.90220856,0.030045442511469924
159,Kepler-8 b,3.5225400000000002,0.0483
160,HAT-P-56 b,2.7908327,0.0423
161,Kepler-266 b,6.61833,0.06898777351102794
162,Kepler-266 c,107.723601,0.44307824349109876
163,Kepler-920 b,6.53192704,0.06838603124270265
164,Kepler-920 c,100.8274113,0.4239606945241484
165,Kepler-890 b,52.75875577,0.27529788834013086
166,HD 12661 b,263.6,0.83
167,HD 12661 c,1708.0,2.56
168,Kepler-213 b,2.46236,0.03568679521152664
169,Kepler-213 c,4.822962,0.055866192953414606
170,HD 128311 b,460.1,1.1663834241136277
171,HD 128311 c,910.7,1.8387530578961342
172,WASP-49 b,2.7817387000000005,0.0379
173,Kepler-44 b,3.2467292999999997,0.0446
174,HD 72892 b,39.475,0.228
175,Kepler-1043 b,38.5053398,0.22316212615313663
176,Kepler-1306 b,16.29595382,0.12579393629589136
177,Kepler-821 b,1.92279873,0.030261868145538776
178,WASP-138 b,3.634433,0.0494
179,Kepler-242 b,8.20395,0.07960772020366909
180,Kepler-242 c,14.496481,0.11635406949288407
181,Kepler-518 b,8.51203588,0.08158847468906115
182,Kepler-1069 b,23.8990296,0.16237781571071958
183,Kepler-1475 b,82.177374,0.36992017940493027
184,Kepler-706 b,41.40831347,0.23424205988579574
185,Kepler-170 b,7.930592,0.07782938319769295
186,Kepler-170 c,16.665863,0.12769044149191147
187,Kepler-1065 b,3.60930891,0.04604924908828387
188,Kepler-1065 c,2.37030743,0.03479175225710373
189,CVSO 30 b,0.448413,0.00838
190,CVSO 30 c,6221243.625594926,662.0
191,HD 175167 b,1290.0,2.4
192,Kepler-725 b,39.64317811,0.22753706896114084
193,Kepler-1394 b,3.93766373,0.048801398434892874
194,Kepler-795 b,29.619342100000004,0.187351333591041
195,Kepler-94 b,2.50806,0.03612699160502623
196,Kepler-94 c,820.3,1.7149639344449148
197,TYC 3667-1280-1 b,26.468000000000004,0.21
198,Kepler-1329 b,9.33646594,0.08677504783287968
199,HD 202206 b,255.87,0.83
200,HD 202206 c,1383.4,2.55
201,Kepler-918 b,4.85386933,0.05610461295326075
202,Kepler-1326 b,42.351426700000005,0.2377854154281072
203,Kepler-924 b,61.03701170000001,0.30339053342580163
204,Kepler-1255 b,36.2919336,0.21452599353965726
205,EPIC 211990866 b,1.673916,0.027590672782910844
206,EPIC 201828749 b,33.51569,0.1875
207,HD 131664 b,1951.0,3.17
208,Kepler-728 b,5.74347727,0.06276580762401858
209,wasp-92 b,2.1746742,0.0348
210,OGLE-2015-BLG-0954L b,480.13359390902855,1.2
211,Kepler-968 b,3.69298373,0.046758235409561
212,Kepler-968 c,5.70940492,0.06251732881031255
213,Kepler-1085 b,219.32175279999998,0.711750294704554
214,Kepler-709 b,16.08524954,0.12470725469311267
215,Kepler-1639 b,9.878482,0.09010177061163886
216,Kepler-1256 b,12.4127754,0.10491859070868716
217,Kepler-977 b,26.85328322,0.17549770646834834
218,Kepler-951 b,71.52530845,0.33721975601527515
219,CoRoT-21 b,2.72474,0.0417
220,KIC 6185331 b,49.769709999999996,0.2672
221,Kepler-395 c,34.989262,0.2093612833704367
222,Kepler-395 b,7.054346000000001,0.07198538884819079
223,HD 9174 b,1179.0,2.2
224,Kepler-805 b,30.863893100000006,0.19256335958580564
225,EPIC 201855371 b,17.96753,0.11900000000000001
226,HD 66428 b,2293.0,3.471
227,Kepler-626 b,14.48585199,0.11629718765384164
228,WASP-33 b,1.21986967,0.025580000000000002
229,Kepler-1037 b,1.06378867,0.020394360442669124
230,Gliese 3293 b,30.6,0.1434
231,Gliese 3293 d,123.98,0.3644
232,Gliese 3293 c,48.14,0.1939
233,Kepler-568 b,11.02347475,0.0969360959369453
234,Kepler-91 b,6.24668005,0.0726
235,Kepler-1346 b,3.40165668,0.04426564904833257
236,HD 27631 b,2208.0,3.25
238,EPIC 201403446 b,19.15344,0.1408
239,Kepler-277 b,17.324,0.13103036987812397
240,Kepler-277 c,33.006,0.20137325055799943
241,Kepler-1273 b,28.625653000000003,0.1831372907890324
243,Kepler-58 b,10.218558,0.09215797565725162
244,Kepler-58 c,54.15574300000001,0.28013639099788445
245,Kepler-58 d,40.101371,0.22928694652142453
246,Kepler-1166 b,33.2406882,0.20232669529013758
247,OGLE-2012-BLG-0950L b,1620.4508794429719,2.7
248,Kepler-245 b,7.490189999999999,0.07492068506372852
249,Kepler-245 d,36.277108,0.21446756562219052
250,Kepler-245 c,17.460812,0.1317193183253277
251,Kepler-245 e,3.21982106,0.04267376959521684
252,Kepler-1073 b,8.67888593,0.08265120134291813
253,Kepler-1073 c,4.02582254,0.04952710408862579
254,Kepler-559 b,17.58752333,0.13235579915547033
255,Kepler-782 b,158.68533080000003,0.5736289192135238
256,Kepler-1629 b,3.87595807,0.04829022516490821
257,Kepler-1016 b,1.95452434,0.030593833984699417
258,Kepler-1016 c,105.65513689999999,0.43738806503988964
259,NY Virginis (AB) b,2900.0,3.3
260,HD 219077 b,5501.0,6.22
261,HW Vir (AB) b,4640.0,4.69
262,WASP-13 b,4.3530135,0.05379
263,HD 215152 b,7.2825,0.0652
264,HD 215152 c,10.866,0.0852
265,18 Del b,993.3,2.6
266,Kepler-210 c,7.9725,0.037102328510000004
267,Kepler-210 b,2.4532,0.014207696090000001
268,HD 210702 b,354.8,1.2
269,Kepler-1110 b,9.69312032,0.08897109166696134
270,HD 165155 b,434.5,1.13
271,HD 210277 b,442.1,1.1
272,WASP-135 b,1.4013794,0.0243
273,HIP 67537 b,2592.5,4.96
274,Kepler-532 b,12.92491623,0.10778500385438304
275,Kepler-1390 b,6.48021673,0.0680246325132069
276,Gliese 15 A b,11.4433,0.0717
277,HD 330075 b,3.3877300000000004,0.039
278,Kepler-891 b,53.44945593,0.27769541516394963
279,Kepler-1402 b,2.03387914,0.03141641402220025
280,Kepler-1182 b,11.17394617,0.09781622544472392
281,HAT-P-55 b,3.6082215587042157,0.04604
282,Kepler-45 b,2.4552389999999997,0.027000000000000003
283,Kepler-1490 b,92.4362973,0.4000996861831928
284,WASP-121 b,1.2749255,0.02544
285,Kepler-25 b,6.238536900000001,0.068
286,Kepler-25 c,12.720367800000002,0.11
287,Kepler-25 d,123.0,0.48403480509117747
288,WASP-70 A b,3.7130203,0.048530000000000004
289,HD 102956 b,6.495,0.081
290,WTS-1 b,3.35,0.047
291,BD+49 828 b,2590.0,4.2
292,HD 66141 b,480.5,1.2
293,CoRoT-2 b,1.7429964,0.0281
294,HD 176051 b,1016.0,1.76
295,Kepler-894 b,9.803224,0.08964356807824961
296,Kepler-295 b,12.645164,0.10622404316010876
297,Kepler-295 c,21.526258,0.1514440485265887
298,Kepler-295 d,33.884054,0.20492900294490565
299,XO-5 b,4.1877537,0.0487
300,EPIC 201367065 b,10.05449,0.0769
301,EPIC 201367065 c,24.643539999999998,0.1399
302,EPIC 201367065 d,44.55983,0.2076
303,Kepler-1093 b,25.082462600000003,0.16769494284078837
304,Kepler-1093 c,89.72229200000001,0.3922293514292489
305,Kepler-1632 b,448.303558,1.1463607485863048
306,Kepler-1407 b,20.071150399999997,0.14453999225341363
308,Kepler-229 c,16.068638,0.12462138155540377
309,Kepler-229 d,41.194912,0.23343657534583864
310,Kepler-229 b,6.252972,0.06642488934038569
311,HD 9446 b,30.052,0.18899999999999997
312,HD 9446 c,192.9,0.654
313,Kepler-997 b,2.70730672,0.03801586042295858
314,HD 125612 b,502.0,1.37
315,HD 125612 c,4.1547,0.05
316,HD 125612 d,3008.0,4.2
317,Kepler-362 c,37.866281,0.22068608613584043
318,Kepler-362 b,10.327186,0.09280994521102721
319,Kepler-241 b,12.718092,0.10663206632872682
320,Kepler-241 c,36.065978,0.21363463313538203
321,Qatar-2 b,1.3371182,0.021490000000000002
322,Kepler-1214 b,18.82634264,0.13850022831484488
323,Kepler-102 e,16.1457,0.12501950337435047
324,Kepler-102 d,10.3117,0.0927171406946117
325,Kepler-102 f,27.4536,0.178103608259011
326,Kepler-102 c,7.07142,0.0721014953600581
327,Kepler-102 b,5.28696,0.059394176701025835
328,HAT-P-37 b,2.7974360000000003,0.0378
329,EPIC 218916923 b,28.38229,0.1811
330,WASP-8 b,8.158714999999999,0.0801
331,HR 810 b,320.1,0.925
332,HAT-P-29 b,5.72318,0.0667
333,HD 4732 b,360.2,1.19
334,HD 4732 c,2732.0,4.6
335,WASP-140 b,2.2359835,0.0323
336,HD 1666 b,270.0,0.94
337,Kepler-677 b,6.57531678,0.06868854295743226
338,Kepler-1362 b,136.205626,0.5180876199326093
339,Kepler-1609 b,114.34218999999999,0.46104592477222733
340,Kepler-434 b,12.874709900000001,0.1143
341,Kepler-1534 b,5.71668872,0.0625704886940202
342,Kepler-1484 b,30.4549136,0.19085846710395993
343,Kepler-1584 b,13.399709900000001,0.11040873847245558
344,Kepler-203 b,3.162697,0.0421675376477514
345,Kepler-203 c,5.370647,0.060019299501005645
346,Kepler-203 d,11.32972,0.09872321761301898
347,Kepler-847 b,2.3432319,0.034526299296855696
348,HAT-P-22 b,3.21222,0.0414
349,HD 10442 b,1043.0,2.335
350,Kepler-1028 b,2.51462432,0.03619000067862109
351,Kepler-261 b,10.381227,0.09313343947152256
352,Kepler-261 c,24.570857999999998,0.16540681467731408
353,HATS-10 b,3.312846,0.044910000000000005
354,HD 68402 b,1103.0,2.18
355,KIC 8012732 b,431.4681,1.117477991235923
356,KIC 8540376 b,31.8099,0.19647835776085237
357,KIC 8540376 c,75.2,0.34867307402481773
358,Kepler-833 b,18.7546998,0.13814863396073884
359,HATS-5 b,4.763387000000001,0.0542
360,Kepler-38 (AB) b,105.595,0.4644
361,Kepler-52 c,16.384888,0.12625119620054012
362,Kepler-52 b,7.877407000000001,0.07748102784812279
363,Kepler-52 d,36.445171,0.21512943920319183
364,KOI-206 b,5.33408384,0.0679
365,Kepler-753 b,5.74772501,0.06279675054895388
366,WASP-98 b,2.96264,0.036000000000000004
367,TrES-4 A b,3.55392771,0.0516
369,CFBDS 1458 b,9855.0,2.6
370,MOA-2007-BLG-400-L b,286.23228210722925,0.85
371,HD 17156 b,21.2163979,0.1623
372,HD 1461 b,5.7727,0.063438
373,HD 1461 c,13.505,0.1117
374,WASP-31 b,3.405909,0.04657
375,BD-08 2823 b,5.6,0.055999999999999994
376,BD-08 2823 c,237.6,0.68
377,Kepler-903 b,10.350772099999999,0.0929512029390495
378,Kepler-903 c,62.9228557,0.30960797098864556
379,WASP-23 b,2.9444256,0.0376
380,Gliese 876 b,61.086999999999996,0.21858899999999998
381,Gliese 876 c,30.0766,0.135985
382,Gliese 876 d,1.93787,0.0218393
383,Gliese 876 e,124.72,0.3343
384,Kepler-595 b,25.30292332,0.1686761383774438
385,Kepler-1319 b,2.88676265,0.03967776814604958
386,CoRoT-26 b,4.20474,0.0526
387,WASP-87 b,1.682795,0.029460000000000004
388,Kepler-838 b,15.74957994,0.1229662230349183
389,Kepler-488 b,3.12082923,0.041794569248191145
390,HD 117618 b,25.826999999999998,0.17600000000000002
391,HD 117618.02,318.0,0.93
392,EPIC 201338508 c,10.93241,0.0818
393,EPIC 201338508 b,5.73594,0.0532
394,Kepler-591 b,81.16942990000001,0.36688913209818896
395,GJ 682 b,17.477999999999998,0.08
396,GJ 682 c,57.32,0.17600000000000002
397,Kepler-682 b,12.61190667,0.10603771219552269
398,HD 154857 b,408.6,1.291
399,HD 154857 c,3452.0,5.36
400,HD 6718 b,2496.0,3.56
401,Kepler-1215 b,4.76703963,0.05543350743636682
402,Kepler-470 b,24.66919569,0.1658478491612661
403,HATS-31 b,3.37796,0.0478
404,Kepler-54 b,8.01026,0.07834974586532067
405,Kepler-54 c,12.072389,0.10299164564977437
406,Kepler-54 d,20.995694,0.1489452553411118
407,Kepler-880 b,7.71468975,0.07641034499145113
408,Mercury,87.97,0.38709843
409,Venus,224.7,0.72332102
410,Earth,365.2422,1.00000018
411,Mars,686.98,1.52371243
412,Jupiter,4332.82,5.20248019
413,Saturn,10755.67,9.54149883
414,Uranus,30687.153,19.18797948
415,Neptune,60190.03,30.06952752
416,Pluto,90553.02,39.48686035
417,Kepler-370 c,19.02293,0.13946271752323366
418,Kepler-370 b,4.57953,0.053970170389658505
420,WASP-35 b,3.161575,0.04317
421,HR 8799 b,166510.0,67.96
422,HR 8799 c,83255.0,42.81
423,HR 8799 d,41628.0,26.97
424,HR 8799 e,20816.0,16.99
425,Kapteyn b,48.61600000000001,0.168
426,Kapteyn c,121.54,0.311
427,Kepler-519 b,24.3078946,0.16422454979608928
428,Kepler-714 b,8.09888799,0.07892660920481513
429,Kepler-790 b,13.73469807,0.11224127587153056
430,MOA-2008-BLG-379L b,2189.5815978315354,3.3
431,Kepler-1502 b,41.7083629,0.23537226107232467
432,Kepler-500 b,8.508324400000001,0.08156475643047335
433,Kepler-1048 b,6.92101021,0.07107543235602624
434,Kepler-1545 b,163.692349,0.5856328605859503
435,Kepler-484 b,10.04556931,0.09111493154559552
436,Kepler-149 b,29.198943,0.18557434533287326
437,Kepler-149 d,160.018032,0.5768361464083523
438,Kepler-149 c,55.328328000000006,0.2841656294362816
439,Kepler-546 b,4.14702026,0.050516193910355264
440,Kepler-1027 b,1.9078051999999999,0.030104346384307097
441,Kepler-1174 b,6.89225223,0.07087840870976715
442,Kepler-188 c,5.996553,0.06459629877578876
443,Kepler-188 b,2.061897,0.031704275125418874
444,HAT-P-36 b,1.327,0.0238
445,HIP 65891 b,1084.5,2.81
446,Kepler-1050 b,15.3787546,0.12102840081881384
447,Kepler-1050 c,21.1284569,0.14957248307484491
448,Kepler-1114 b,14.97435694,0.11889729411566378
449,Kepler-1482 b,12.25383217,0.10402102658528739
450,Kepler-15 b,4.942782,0.057139999999999996
451,HD 63454 b,2.8180490000000002,0.036000000000000004
452,Kepler-697 b,3.70987065,0.046900668031050655
453,Kepler-1520 b,0.65355357,0.014738749731636469
454,Kepler-994 b,1.15116651,0.021496377554152315
455,Kepler-1308 b,2.10433812,0.03213785339318799
456,HD 4113 b,526.62,1.28
457,Kepler-216 c,17.406669,0.13144688464822857
458,Kepler-216 b,7.693641,0.07627129645279147
459,83 Leonis B b,17.054000000000002,0.12186
460,83 Leonis B c,4970.0,5.4
461,Kepler-1527 b,160.129918,0.5771050009845723
462,Kepler-1400 b,9.06689421,0.08509660148496015
463,HIP 5158 b,345.63,0.89
464,HIP 5158 c,9018.0,7.7
465,Kepler-154 b,33.040532,0.20151368177449994
466,Kepler-154 c,62.303276000000004,0.30757221883814506
467,Kepler-154 d,20.54981883,0.14682900256029036
468,Kepler-154 e,3.93276465,0.04876091223548269
469,Kepler-154 f,9.91935684,0.09035014617452482
470,Kepler-1406 b,11.62905828,0.10045453514251386
472,KOI-201.01,4.225384512,0.0511505931617351
473,Kepler-379 c,62.784696999999994,0.30915460415810814
474,Kepler-379 b,20.09838,0.14467068985399484
475,Kepler-858 b,76.13602028,0.3515604121300893
476,HD 173416 b,323.6,1.16
477,HAT-P-6 b,3.8530029999999997,0.05235
478,Kepler-226 c,5.3495550000000005,0.05986205499251636
479,Kepler-226 b,3.9409970000000003,0.04882893511774294
480,Kepler-226 d,8.109044,0.07899257809638534
481,Kepler-1618 b,6.10826019,0.0653960527856488
482,Kepler-1132 b,62.8916228,0.30950550949202654
483,Kepler-400 b,9.024389,0.08483044045032573
484,Kepler-400 c,17.340823999999998,0.13111518856093926
485,Kepler-113 c,8.92507,0.08420688541330441
486,Kepler-113 b,4.754,0.05533237376012625
487,Kepler-454 b,10.57375339,0.0954
488,Kepler-454 c,523.9,1.286
490,KOI-285 b,13.748933,0.11800000000000001
491,KOI-285 c,26.72311,0.184
492,KOI-285 d,49.3568,0.278
493,HD 13189 b,471.6,1.85
494,HAT-P-27 b,3.039577,0.04
495,Kepler-405 c,29.726682,0.18780369894810187
496,Kepler-405 b,10.613839,0.09451952141556304
497,Kepler-1068 b,16.92344113,0.12900274955915128
498,Kepler-29 b,10.33,0.09
499,Kepler-29 c,13.2907,0.11
500,KOI-372 b,125.63243,0.4937
501,KOI-372 c,463.44,1.1720213613989923
502,WASP-100 b,2.849375,0.0457
503,Kepler-21 b,2.785755,0.042509
504,HAT-P-52 b,2.7535952999999997,0.03694
505,Kepler-1573 b,2.6157554,0.03715391677718753
507,Kepler-1009 b,11.35011917,0.09884168290327756
508,Kepler-403 b,7.031461999999999,0.07182962618681117
509,Kepler-403 c,54.280749,0.28056731201014495
510,Kepler-403 d,13.61159129,0.11156957628844306
511,Kepler-986 b,56.434993799999994,0.28794232344364323
512,Kepler-1435 b,4.45343281,0.05297485620402922
513,Kepler-1283 b,12.9460978,0.10790273163083457
514,Kepler-1211 b,11.01816836,0.09690498523796393
515,Kepler-1113 b,42.300495399999996,0.2375947386719279
516,Kepler-389 b,3.244107,0.04288808256617447
517,Kepler-389 c,14.511429999999999,0.11643404651978134
518,Kepler-1644 b,21.0907758,0.14939459558409696
520,Kepler-802 b,40.0587473,0.2291244451755873
521,HD 73534 b,1800.0,3.15
522,Kepler-1246 b,11.32271513,0.09868252142720697
523,HD 178911 B b,71.487,0.32
524,Kepler-476 b,14.00640607,0.11371672029091617
525,Kepler-1354 b,76.613377,0.3530283537237519
526,HD 65216 b,613.1,1.37
527,HD 65216 c,5542.0,6.128923461675954
528,HAT-P-42 b,4.641876,0.0575
529,Kepler-1590 b,7.61760804,0.07576796074535658
530,Kepler-1268 b,40.990398600000006,0.23266333265368674
531,DP Leo b,10230.0,8.19
532,HD 216435 b,1311.0,2.56
533,Kepler-667 b,41.43962808,0.23436014043402137
534,Kepler-1419 b,42.521589500000005,0.23842191795212145
535,CoRoT-16 b,5.35227,0.0618
536,Kepler-252 c,10.848463,0.09590737217862078
537,Kepler-252 b,6.668391000000001,0.06933521842756829
538,Kepler-1152 b,1.64680191,0.027291920128271897
539,Kepler-851 b,8.50699658,0.08155627014285043
540,HD 11964 A b,1945.0,3.16
541,HD 11964 A c,37.91,0.22899999999999998
542,Kepler-908 b,1.34059747,0.0237942551283475
543,Kepler-608 b,6.41251504,0.06755001473249114
544,Kepler-768 b,11.391002499999999,0.09907889363265464
545,Kepler-950 b,98.7180406,0.41802687295804475
546,Kepler-1611 b,5.1762429,0.05856205149385301
547,Kepler-909 b,13.93290318,0.1133185293830879
548,WASP-50 b,1.955096,0.02945
549,WASP-102 b,2.709813,0.0401
550,Kepler-1207 b,13.68237119,0.11195601434330361
551,Kepler-331 b,8.457496,0.08123958900754032
552,Kepler-331 c,17.28111,0.1308140143777275
553,Kepler-331 d,32.134328000000004,0.19781201419430397
554,Kepler-556 b,11.72292176,0.1009943537587792
555,Kepler-508 b,25.30889748,0.16870268757827228
556,HD 209458 b,3.52474859,0.04747
557,KOI-135 b,3.02409309,0.0444
558,Kepler-515 b,19.96371318,0.14402373345533948
559,WASP-72 b,2.21672,0.03655
560,Kepler-1077 b,34.3511874,0.20680816733400886
561,Kepler-840 b,2.49577962,0.03600896784074355
562,Kepler-1529 b,5.33905686,0.059783712531168376
563,Gamma Leonis b,428.5,1.19
564,Kepler-742 b,8.36086824,0.08061962428330258
565,HD 27894 b,17.991,0.122
566,Kepler-381 c,13.391635,0.11036437785590364
567,Kepler-381 b,5.629021,0.061929146716699836
568,HD 129445 b,1840.0,2.9
569,Kepler-208 b,4.22864,0.05117686276571818
570,Kepler-208 c,7.466622999999999,0.07476344980118804
571,Kepler-208 e,16.259458,0.12560605046703827
572,Kepler-208 d,11.131786,0.09757002496376434
573,Kepler-1101 b,81.3151059,0.3673279752029296
574,EPIC 201393098 b,28.679920000000003,0.1814
575,Kepler-513 b,28.86235584,0.18414546793491407
576,Kepler-1242 b,13.62798432,0.11165913703863631
577,Kepler-957 b,5.90741354,0.06395454786552275
578,HD 33283 b,18.179000000000002,0.168
579,Kepler-1244 b,3.70428172,0.046853552208668964
580,Kepler-114 c,8.041348,0.07855233305441382
581,Kepler-114 b,5.188549,0.0586548324575922
582,Kepler-114 d,11.776133999999999,0.10129974283057741
583,Kepler-598 b,3.70175428,0.04683223759288954
584,Kepler-808 b,0.63133235,0.014402743043760016
585,Kepler-85 b,8.305738,0.08026483831669216
586,Kepler-85 c,12.512597999999999,0.10548033770483518
