,PlanetIdentifier,RightAscension,DeclinationAccurate,AngleBtwEarthExoplanetInDeg
429,Kepler-790 b,68860.0,38.87222222222222,46.59673185842602
430,MOA-2008-BLG-379L b,64729.0,-29.803055555555556,64.92996189925573
431,Kepler-1502 b,71066.0,39.32,68.41257612757117
432,Kepler-500 b,71028.0,43.85194444444445,50.64170724568449
433,Kepler-1048 b,67656.0,42.16583333333333,99.82065940715
434,Kepler-1545 b,71736.0,47.463055555555556,112.32880303805487
435,Kepler-484 b,68255.0,46.24916666666667,78.59499779959097
436,Kepler-149 b,68604.0,38.38388888888889,93.88260334917254
437,Kepler-149 d,68604.0,38.38388888888889,93.88260334917254
438,Kepler-149 c,68604.0,38.38388888888889,93.88260334917254
439,Kepler-546 b,67982.0,40.99055555555556,68.08152677801873
440,Kepler-1027 b,69017.0,42.81388888888888,91.23377295152001
441,Kepler-1174 b,67640.0,42.29888888888889,118.21115357982276
442,Kepler-188 c,67507.0,44.31527777777777,88.84442887396155
443,Kepler-188 b,67507.0,44.31527777777777,88.84442887396155
444,HAT-P-36 b,45183.909,44.915327777777776,40.702805389000964
445,HIP 65891 b,48625.2731,-57.335645944444444,141.10674811748922
446,Kepler-1050 b,67902.0,48.62638888888889,109.87227567283324
447,Kepler-1050 c,67902.0,48.62638888888889,109.87227567283324
448,Kepler-1114 b,71817.0,45.834722222222226,61.697124453231936
449,Kepler-1482 b,68475.0,48.72527777777778,112.63792363304802
450,Kepler-15 b,71088.14,49.140119444444444,120.5702607493308
451,HD 63454 b,27561.0,-77.72111111111111,136.54067714046897
452,Kepler-697 b,68127.0,41.34638888888889,61.3894027992138
453,Kepler-1520 b,69832.0,51.50472222222222,66.42200450263206
454,Kepler-994 b,69377.0,47.40694444444444,65.85491070006418
455,Kepler-1308 b,68623.0,38.520833333333336,94.09207123334978
456,HD 4113 b,2593.0,-36.0175,63.39486476808874
457,Kepler-216 c,70494.0,46.12888888888889,91.30621966200226
458,Kepler-216 b,70494.0,46.12888888888889,91.30621966200226
459,83 Leonis B b,41205.3218,3.0130986388888887,66.64562743638115
460,83 Leonis B c,41205.3218,3.0130986388888887,66.64562743638115
461,Kepler-1527 b,71379.0,46.06083333333333,95.7406022050677
462,Kepler-1400 b,68705.0,45.44083333333333,72.09273578588405
463,HIP 5158 b,3962.0,-21.546944444444446,106.04481105090844
464,HIP 5158 c,3962.0,-21.546944444444446,106.04481105090844
465,Kepler-154 b,69547.0,49.896388888888886,148.73866715482234
466,Kepler-154 c,69547.0,49.896388888888886,148.73866715482234
467,Kepler-154 d,69547.0,49.896388888888886,148.73866715482234
468,Kepler-154 e,69547.0,49.896388888888886,148.73866715482234
469,Kepler-154 f,69547.0,49.896388888888886,148.73866715482234
470,Kepler-1406 b,70100.0,38.915,84.89656832092896
471,MOA-2010-BLG-353L b,65112.94,-26.706766666666667,113.05393543542124
472,KOI-201.01,68911.338,42.35015555555556,113.33720816682677
473,Kepler-379 c,70968.0,38.94555555555555,84.07237548734078
474,Kepler-379 b,70968.0,38.94555555555555,84.07237548734078
475,Kepler-858 b,69324.0,51.20916666666667,38.57395859334947
476,HD 173416 b,67416.0,36.556666666666665,110.48268276854883
477,HAT-P-6 b,85146.0,42.46611111111111,110.22402137202674
478,Kepler-226 c,70170.0,47.880833333333335,69.3581100632986
479,Kepler-226 b,70170.0,47.880833333333335,69.3581100632986
480,Kepler-226 d,70170.0,47.880833333333335,69.3581100632986
481,Kepler-1618 b,70842.0,45.93083333333333,45.3262296462357
482,Kepler-1132 b,68728.0,48.42388888888889,127.43375000111419
483,Kepler-400 b,69826.0,40.480000000000004,100.40706682048248
484,Kepler-400 c,69826.0,40.480000000000004,100.40706682048248
485,Kepler-113 c,69119.0,50.94416666666666,85.56164663211783
486,Kepler-113 b,69119.0,50.94416666666666,85.56164663211783
487,Kepler-454 b,68994.841,38.228875,125.70715098455803
488,Kepler-454 c,68994.841,38.228875,125.70715098455803
489,Kepler-454 d,68994.841,38.228875,125.70715098455803
490,KOI-285 b,69381.0,41.56305555555555,161.2727473916917
491,KOI-285 c,69381.0,41.56305555555555,161.2727473916917
492,KOI-285 d,69381.0,41.56305555555555,161.2727473916917
493,HD 13189 b,7780.0,32.31638888888889,43.02554707923256
494,HAT-P-27 b,53464.0,5.947222222222223,107.85467974780362
495,Kepler-405 c,69938.0,38.34,104.4803654747654
496,Kepler-405 b,69938.0,38.34,104.4803654747654
497,Kepler-1068 b,70716.0,46.3925,22.576125716305864
498,Kepler-29 b,71603.0,47.49111111111111,63.16343662738424
499,Kepler-29 c,71603.0,47.49111111111111,63.16343662738424
500,KOI-372 b,71789.39,41.86675,101.91382253343029
501,KOI-372 c,71789.39,41.86675,101.91382253343029
502,WASP-100 b,16550.0,-63.973055555555554,122.52777655798432
503,Kepler-21 b,68966.83535,38.71401647222223,39.43771733162254
504,HAT-P-52 b,10253.2,29.022388888888887,65.98737173819725
505,Kepler-1573 b,70317.0,49.485,69.38431458916727
506,FU Tau B,15815.386,25.050847222222224,90.43051633402719
507,Kepler-1009 b,67886.0,42.66583333333333,99.1885768955305
508,Kepler-403 b,69581.0,46.74444444444445,101.90216582126008
509,Kepler-403 c,69581.0,46.74444444444445,101.90216582126008
510,Kepler-403 d,69581.0,46.74444444444445,101.90216582126008
511,Kepler-986 b,70343.0,42.896388888888886,89.45481438352918
512,Kepler-1435 b,69882.0,44.92111111111111,76.97348142758644
513,Kepler-1283 b,70911.0,40.776944444444446,19.581998231034436
514,Kepler-1211 b,68573.0,40.856944444444444,45.59444970366851
515,Kepler-1113 b,69458.0,39.33888888888889,67.1628156119612
516,Kepler-389 b,70070.0,44.9,91.88397379045682
517,Kepler-389 c,70070.0,44.9,91.88397379045682
518,Kepler-1644 b,68514.0,48.035,150.90350492788247
519,ROXs 42 B b,59475.0,-23.459999999999997,62.26898357305579
520,Kepler-802 b,68644.0,45.007777777777775,80.90753880075162
521,HD 73534 b,31156.0,12.960277777777778,93.12313627369116
522,Kepler-1246 b,69038.0,48.98222222222223,125.71921679609734
523,HD 178911 B b,68943.0,34.599722222222226,82.14801022311694
524,Kepler-476 b,70839.0,43.963055555555556,27.048277926135963
525,Kepler-1354 b,69899.0,37.759166666666665,143.5286973880162
526,HD 65216 b,28421.0,-62.35277777777778,4.341869964791026
527,HD 65216 c,28421.0,-62.35277777777778,4.341869964791026
528,HAT-P-42 b,32482.0,6.097222222222222,119.96046815143372
529,Kepler-1590 b,69938.0,48.01777777777777,85.82242379300605
530,Kepler-1268 b,69081.0,43.15333333333333,104.50372176252976
531,DP Leo b,40636.0,17.961388888888887,77.99669120113614
532,HD 216435 b,82417.0,-47.40194444444444,77.48993580572825
533,Kepler-667 b,70933.0,49.01722222222222,94.63549940394772
534,Kepler-1419 b,70141.0,37.97138888888889,20.334580105409096
535,CoRoT-16 b,66846.0,-5.9975,139.24849533016433
536,Kepler-252 c,70939.0,44.545833333333334,18.37556807269119
537,Kepler-252 b,70939.0,44.545833333333334,18.37556807269119
538,Kepler-1152 b,69704.0,44.10777777777778,131.82501895158694
539,Kepler-851 b,70723.0,49.140277777777776,135.24922041568496
540,HD 11964 A b,7029.0,-9.757777777777779,47.79390899774478
541,HD 11964 A c,7029.0,-9.757777777777779,47.79390899774478
542,Kepler-908 b,70877.0,39.37638888888889,72.22614656913198
543,Kepler-608 b,70532.0,44.63805555555555,54.90625641732159
544,Kepler-768 b,70588.0,38.39361111111111,31.13117930821786
545,Kepler-950 b,69110.0,41.13027777777778,130.89192218413754
546,Kepler-1611 b,71163.0,49.72777777777778,146.9585193062502
547,Kepler-909 b,69482.0,45.37111111111111,57.29671952428873
548,WASP-50 b,10485.0,-9.101944444444445,55.15633100241088
549,WASP-102 b,80751.0,15.856666666666666,41.94273567439859
550,Kepler-1207 b,70815.0,49.35888888888889,100.62124990490635
551,Kepler-331 b,70040.0,39.30722222222222,68.36150123471069
552,Kepler-331 c,70040.0,39.30722222222222,68.36150123471069
553,Kepler-331 d,70040.0,39.30722222222222,68.36150123471069
554,Kepler-556 b,69727.0,38.94277777777778,49.43886389307144
555,Kepler-508 b,70897.0,42.981388888888894,112.2350747232698
556,HD 209458 b,79390.0,18.884444444444444,23.82575888586642
557,KOI-135 b,68458.0,46.66833333333333,122.29481134232105
558,Kepler-515 b,69719.0,52.05555555555555,69.85064884668833
559,WASP-72 b,9849.0,-29.83111111111111,67.26188710679921
560,Kepler-1077 b,69848.0,42.26777777777777,109.78363903816637
561,Kepler-840 b,71162.0,49.45722222222223,151.23936218722963
562,Kepler-1529 b,69569.0,41.04083333333333,146.29268686522684
563,Gamma Leonis b,37198.427,19.841258333333332,34.56727346238194
564,Kepler-742 b,68128.0,46.78972222222222,22.280900516540875
565,HD 27894 b,15647.0,-58.58916666666667,138.55458638560532
566,Kepler-381 c,68443.0,43.83083333333334,110.1593819918589
567,Kepler-381 b,68443.0,43.83083333333334,110.1593819918589
568,HD 129445 b,53163.0,-67.2375,74.38203650322602
569,Kepler-208 b,70533.0,42.52777777777778,116.29346674570648
570,Kepler-208 c,70533.0,42.52777777777778,116.29346674570648
571,Kepler-208 e,70533.0,42.52777777777778,116.29346674570648
572,Kepler-208 d,70533.0,42.52777777777778,116.29346674570648
573,Kepler-1101 b,70697.0,45.671388888888885,60.71359041668275
574,EPIC 201393098 b,40102.505,-0.9342444444444444,92.87340416545196
575,Kepler-513 b,68410.0,50.07527777777778,158.1081752256608
576,Kepler-1242 b,68305.0,41.19638888888888,93.43024486519478
577,Kepler-957 b,69638.0,48.81888888888889,107.57390057352283
578,HD 33283 b,18481.0,-25.202777777777776,27.119966626162167
579,Kepler-1244 b,67752.0,46.51611111111111,69.44858886186829
580,Kepler-114 c,70589.0,48.349444444444444,112.19286074145016
581,Kepler-114 b,70589.0,48.349444444444444,112.19286074145016
582,Kepler-114 d,70589.0,48.349444444444444,112.19286074145016
583,Kepler-598 b,70350.0,40.93472222222222,106.11704277296664
584,Kepler-808 b,69983.0,48.44555555555555,116.57813379505694
585,Kepler-85 b,69833.0,45.290277777777774,53.730621536685014
586,Kepler-85 c,69833.0,45.290277777777774,53.730621536685014
587,Kepler-85 d,69833.0,45.290277777777774,53.730621536685014
588,Kepler-85 e,69833.0,45.290277777777774,53.730621536685014
589,Kepler-1320 b,69224.0,40.380833333333335,130.54337024861374
590,Kepler-856 b,69505.0,46.315,66.66345242718069
591,WASP-91 b,85883.0,-69.15277777777779,127.36071964737212
592,Kepler-713 b,70956.0,43.02972222222222,128.16435392421812
593,Kepler-256 c,70219.0,46.09722222222222,50.54435433603355
594,Kepler-256 d,70219.0,46.09722222222222,50.54435433603355
595,Kepler-256 b,70219.0,46.09722222222222,50.54435433603355
596,Kepler-256 e,70219.0,46.09722222222222,50.54435433603355
597,HD 30669 b,17308.48561,-27.580702805555553,73.16458796373679
598,Gliese 221 b,21180.0,-4.005277777777778,31.224036052010216
599,Gliese 221 c,21180.0,-4.005277777777778,31.224036052010216
600,HD 181720 b,69773.0,-31.08083333333333,119.08633592478672
601,Kepler-613 b,67869.0,46.245,50.96963709576757
602,Kepler-1486 b,69742.0,45.439722222222215,72.97185188408751
603,HD 16417 b,9419.0,-33.42194444444444,109.03938538782282
604,Kepler-267 b,71959.0,47.157222222222224,78.22282716748927
605,Kepler-267 c,71959.0,47.157222222222224,78.22282716748927
606,Kepler-267 d,71959.0,47.157222222222224,78.22282716748927
607,Kepler-1442 b,69901.0,48.846944444444446,112.98337053698391
608,HD 69830 b,29903.0,-11.368055555555555,53.76565999981668
609,HD 69830 c,29903.0,-11.368055555555555,53.76565999981668
610,HD 69830 d,29903.0,-11.368055555555555,53.76565999981668
611,WASP-12 b,23433.0,29.672222222222224,119.41326609975482
612,HD 23596 b,13680.0,40.53055555555555,125.38797353295368
613,Kepler-954 b,71006.0,47.93944444444444,78.9536382506378
614,Kepler-634 b,69887.0,40.70277777777778,16.550955628063768
615,OGLE-TR-132 b,39034.0,-60.043055555555554,121.62613424485578
616,Kepler-669 b,70065.0,49.25388888888889,92.8430504170357
617,Gliese 433 b,41727.0,-31.459999999999997,102.33762960422624
618,Gliese 433 c,41727.0,-31.459999999999997,102.33762960422624
619,Kepler-690 b,70678.0,39.771388888888886,44.09667628827929
620,Kepler-380 b,67774.0,48.75888888888889,112.47235912336649
621,Kepler-380 c,67774.0,48.75888888888889,112.47235912336649
622,HD 67087 b,29259.75457,31.55131613888889,149.00677736971835
623,HD 67087 c,29259.75457,31.55131613888889,149.00677736971835
624,Kepler-1104 b,70672.0,49.33111111111111,147.25442423943178
625,Kepler-919 b,71548.0,48.49444444444445,120.94406724959568
626,WASP-84 b,31466.0,1.86,55.981151864480864
627,Kepler-98 b,68559.0,37.964444444444446,55.036346173949916
628,Kepler-901 b,69877.0,40.8875,147.46927018379913
629,HD 43691 b,22775.0,41.092222222222226,48.83882906895887
630,WASP-104 b,38544.0,7.4350000000000005,51.52270166004586
631,HD 46375 A b,23592.0,5.462777777777778,150.62308667511053
632,Kepler-171 b,71225.0,41.75527777777778,76.16672628146698
633,Kepler-171 c,71225.0,41.75527777777778,76.16672628146698
634,Kepler-171 d,71225.0,41.75527777777778,76.16672628146698
635,Kepler-1307 b,70289.0,46.74194444444444,1.2514790493608774
636,HD 147018 b,58980.0,-60.31111111111112,38.140194398005825
637,HD 147018 c,58980.0,-60.31111111111112,38.140194398005825
638,EPIC 204129699 b,58908.801,-22.452133333333332,69.47337673094962
639,CoRoT-20 b,23453.0,0.22694444444444445,106.53185447757643
640,Kepler-1519 b,71200.0,49.46194444444445,156.85895221586634
641,Kepler-346 b,69122.0,46.1175,73.49542832963405
642,Kepler-346 c,69122.0,46.1175,73.49542832963405
643,Kepler-323 c,69931.0,38.12722222222222,131.76260085411613
644,Kepler-323 b,69931.0,38.12722222222222,131.76260085411613
645,Kepler-590 b,71133.0,48.233333333333334,122.65260704436903
646,HD 136418 b,55147.0,41.733333333333334,77.96931989444344
647,Kepler-232 b,70995.0,51.12166666666667,46.51475814291466
648,Kepler-232 c,70995.0,51.12166666666667,46.51475814291466
649,Kepler-1039 b,71598.0,45.315555555555555,60.70631256031315
650,Kepler-1365 b,70128.0,42.04611111111111,126.82063928715192
651,Kepler-1365 c,70128.0,42.04611111111111,126.82063928715192
652,HD 98219 b,40667.0,-22.024722222222223,154.6473664039811
653,Kepler-1095 b,70383.0,41.365,54.93804090942587
654,TrES-2,68834.0,49.31638888888889,80.56638575459851
655,Kepler-1128 b,70335.0,39.40333333333333,70.32800768180192
656,Kepler-398 b,69952.0,40.343611111111116,110.09832783343468
657,Kepler-398 c,69952.0,40.343611111111116,110.09832783343468
658,Kepler-398 d,69952.0,40.343611111111116,110.09832783343468
659,HATS-23 b,68728.0,-49.0675,47.29279984146613
660,Kepler-1418 b,67919.0,41.67861111111111,95.40699189903997
661,Kepler-1148 b,69829.0,45.71944444444445,64.9764910323493
662,Kepler-1438 b,69430.0,40.681666666666665,97.84939513958842
663,HD 25171 b,14149.0,-64.81333333333333,90.2609261806199
664,HD 109271 b,45215.0,-10.378333333333332,89.30560648447722
665,HD 109271 c,45215.0,-10.378333333333332,89.30560648447722
666,WASP-2 A b,73854.0,6.429444444444445,41.78130130889836
667,WASP-109 b,55693.23,-15.589222222222222,30.12786862090347
668,Kepler-572 b,69893.0,50.581388888888895,137.7787825636481
669,Kepler-1310 b,68141.0,40.74,49.66436102520606
670,MOA-2010-BLG-477L b,65167.0,-30.545555555555556,84.82487900553404
671,Kepler-1620 b,71345.0,46.92833333333333,25.824922571780625
672,Kepler-638 b,68381.0,41.617222222222225,126.64066082728739
673,Kepler-551 b,68516.0,48.05444444444444,95.08545638421658
674,EPIC 211913977 b,31283.0,18.933888888888887,152.0559769779002
675,K2-39 b,81568.0,-8.022777777777778,105.45441937827998
676,HD 180314 b,69290.0,31.860277777777778,131.41876650560513
677,HD 217107 b,82695.5,-1.6046111111111112,114.92835766446908
678,HD 217107 c,82695.5,-1.6046111111111112,114.92835766446908
679,Kepler-349 b,70482.0,44.61555555555556,67.11198373683617
680,Kepler-349 c,70482.0,44.61555555555556,67.11198373683617
681,FW Tau b,16170.0,26.281388888888888,60.629772864949985
682,beta Pic b,20837.0,-50.93361111111111,62.277714070107216
683,Kepler-637 b,70180.0,41.41694444444444,131.45140606414932
684,Kepler-1421 b,68779.0,48.54416666666666,116.77209786936234
685,HD 153950 b,61470.86989,-42.69022875,51.838782510325245
686,Kepler-701 b,69359.0,41.63333333333333,68.6952158006976
687,Kepler-240 c,69878.0,40.75,138.45042366975247
688,Kepler-240 b,69878.0,40.75,138.45042366975247
689,HD 204941 b,77544.0,-19.0425,68.4098638087377
690,Kepler-1355 b,68098.0,49.06805555555556,106.29001459201376
691,Kepler-440 b,68483.99,41.452194444444444,110.6538398429208
692,Kepler-574 b,69659.0,52.149166666666666,70.07892900938133
693,Kepler-1223 b,68471.0,44.55277777777778,49.83687907248887
694,11 Com b,44443.0,17.79277777777778,83.85054494042657
695,HD 149026 b,59429.0,38.34722222222222,27.495939710556325
696,Kepler-499 b,70826.0,43.915277777777774,29.560260564929788
697,HD 96167 b,39915.0,-9.70861111111111,58.63810403272085
698,Kepler-1370 b,68296.0,41.77861111111111,97.89173903431734
699,Kepler-1370 c,68296.0,41.77861111111111,97.89173903431734
700,NGC 4349 No 127 b,44648.0,-60.12833333333333,35.20123314600275
701,Kepler-1040 b,67947.0,48.13138888888889,110.9473040677748
702,WASP-90 b,75728.0,7.056666666666667,46.82622272974248
703,HD 101930 b,42210.0,-57.99333333333333,119.20698182473235
704,Kepler-219 b,69297.0,46.7625,39.18570740428773
705,Kepler-219 c,69297.0,46.7625,39.18570740428773
706,Kepler-219 d,69297.0,46.7625,39.18570740428773
707,Kepler-609 b,70133.0,44.7,94.11422592762254
708,Kepler-1600 b,69936.0,38.78777777777778,80.0847669100339
709,KELT-12 b,64234.0,36.57027777777778,101.31377458579384
710,HIP 41378 b,30388.0,10.080277777777777,157.0392063971223
711,HIP 41378 c,30388.0,10.080277777777777,157.0392063971223
712,HIP 41378 d,30388.0,10.080277777777777,157.0392063971223
713,HIP 41378 e,30388.0,10.080277777777777,157.0392063971223
714,HIP 41378 f,30388.0,10.080277777777777,157.0392063971223
715,Kepler-439 b,67392.38,44.034,153.58183241178654
716,LkCa 15 b,16758.0,22.350833333333334,106.13313154927025
717,Kepler-525 b,71084.0,47.35888888888889,166.57190596749209
718,Kepler-1170 b,70120.0,43.77972222222222,143.2326282379189
719,PSO J318.5-22,76448.0,22.860000000000003,104.00017625106643
720,HD 13808 b,7963.0,-52.25611111111111,137.11963309094682
721,HD 13808 c,7963.0,-52.25611111111111,137.11963309094682
722,KOI-1894.01,71366.232,49.79755,53.337922858938775
723,Kepler-450 b,70916.76,51.0135,107.64022716437894
724,Kepler-450 c,70916.76,51.0135,107.64022716437894
725,Kepler-450 d,70916.76,51.0135,107.64022716437894
726,Kepler-1316 b,71721.0,40.293055555555554,30.125836210905362
727,HD 175607 b,68465.49,-65.80731944444445,84.42795547209964
728,HD 175607 c,68465.49,-65.80731944444445,84.42795547209964
729,Kepler-1032 b,69583.0,40.09777777777778,100.36346333163232
730,Kepler-1616 b,68770.0,45.305,68.2665503189066
731,HIP 63242 b,46652.0,-64.3536111111111,115.75431677814404
732,Kepler-929 b,71635.0,41.61527777777778,99.11694710677025
733,HD 113337 b,46907.0,63.61027777777778,45.709784979169086
734,Kepler-716 b,69694.0,43.36388888888889,89.2510101457821
735,KOI-188 b,69686.0,40.56777777777778,12.291624798660159
736,Kepler-174 b,68985.0,43.831944444444446,34.54646542812896
