,PlanetIdentifier,TypeFlag,RightAscension,DeclinationAccurate,RightAscensionInDegrees,AngleBtwEarthExoplanetInDeg,DistFromEarthParsec
88,Kepler-1187 b,0,68854.0,38.31861111111112,286.89166689617997,36.942220323813615,
89,HD 68988 b,0,29902.0,61.46055555555556,124.59166676633998,115.57165303332157,58.0
90,Kepler-1612 b,0,69900.0,45.655,291.250000233,61.96161598959792,
91,HD 183263 b,0,70104.6,8.358027777777778,292.10250023368195,85.13102448507681,55.1
92,HD 183263 c,0,70104.6,8.358027777777778,292.10250023368195,85.13102448507681,55.1
93,HD 154672 b,0,61805.0,-55.55083333333334,257.52083353934995,66.64621171518552,65.8
94,Kepler-761 b,0,69721.0,44.14361111111111,290.50416689906996,36.85429515788106,
95,Kepler-1417 b,0,69828.0,40.60527777777778,290.95000023276,121.71592047883226,
96,Kepler-196 b,0,68392.0,42.07916666666667,284.96666689463996,96.3220264530068,470.92
97,Kepler-196 c,0,68392.0,42.07916666666667,284.96666689463996,96.3220264530068,470.92
98,Kepler-695 b,0,71836.0,40.822500000000005,299.31666690611996,76.98663398779209,
99,beta Ursae Minoris b,0,53442.3258,74.15550394444445,222.67635767814107,113.85805706212076,40.14
100,Kepler-225 c,0,70126.0,47.456944444444446,292.19166690042,46.69616776539054,342.18
101,Kepler-225 b,0,70126.0,47.456944444444446,292.19166690042,46.69616776539054,342.18
102,Kepler-409 b,0,70483.0,46.8525,293.67916690160996,42.87667892624663,69.2
103,OGLE-TR-10 b,0,64288.0,-28.12388888888889,267.86666688096,44.749065942625776,1500.0
104,Kepler-128 b,0,67798.128,43.98017777777778,282.4922002259937,32.41644605061432,368.14
105,Kepler-128 c,0,67798.128,43.98017777777778,282.4922002259937,32.41644605061432,368.14
106,WASP-11 b,2,11369.0,30.67361111111111,47.37083337123,72.11721188799629,121.7
107,Kepler-834 b,0,68893.0,45.180277777777775,287.05416689631,77.00079942353739,
108,HATS-18 b,0,41750.0,-28.156111111111112,173.9583334725,52.78969674149971,645.0
109,Kepler-654 b,0,71296.0,46.83416666666667,297.06666690431996,89.34928768252959,
110,KELT-16 b,0,75424.0,31.66111111111111,314.26666691808,81.35074757042982,365.0
111,Kepler-603 b,0,70627.0,42.29083333333333,294.27916690208997,111.07938140482341,
112,Kepler-603 c,0,70627.0,42.29083333333333,294.27916690208997,111.07938140482341,
113,Kepler-603 d,0,70627.0,42.29083333333333,294.27916690208997,111.07938140482341,
114,Kepler-579 b,0,70800.0,39.95305555555556,295.00000023599995,88.10401529726717,
115,HD 106315 b,0,44033.0,0.6063888888888889,183.47083348010997,83.40140230307645,107.3
116,HD 106315 c,0,44033.0,0.6063888888888889,183.47083348010997,83.40140230307645,107.3
117,Kepler-1049 b,0,68963.0,47.77305555555555,287.34583356320996,61.827332197048904,
118,EPIC 206011691 b,0,81672.89,-13.51101388888889,340.3037086055763,119.31536549625511,65.0
119,EPIC 206011691 c,0,81672.89,-13.51101388888889,340.3037086055763,119.31536549625511,65.0
120,Kepler-794 b,0,69152.0,38.996944444444445,288.13333356384,82.08132656783734,
121,Kepler-756 b,0,69746.0,41.20111111111111,290.60833356582,153.84278849913863,
122,Kepler-784 b,0,71021.0,47.448611111111106,295.92083357007,175.4931170052084,
123,WASP-62 b,0,20913.59,-62.011583333333334,87.13995840304528,51.12213268875065,160.0
124,Kepler-150 c,0,69176.0,40.520833333333336,288.23333356392,47.241380509896516,973.33
125,Kepler-150 d,0,69176.0,40.520833333333336,288.23333356392,47.241380509896516,973.33
126,Kepler-150 e,0,69176.0,40.520833333333336,288.23333356392,47.241380509896516,973.33
127,Kepler-150 b,0,69176.0,40.520833333333336,288.23333356392,47.241380509896516,973.33
128,Kepler-663 b,0,71474.0,47.946666666666665,297.80833357157996,143.01775502619148,
129,WASP-14 b,2,52386.0,21.89472222222222,218.27500017461998,120.5572710065864,160.0
130,Kepler-708 b,0,70516.0,42.212500000000006,293.81666690172,104.95551359795199,
131,HD 2952 b,0,1990.0,54.89472222222222,8.2916666733,109.68366247929019,115.0
132,WASP-127 b,0,38534.0,-2.835,160.55833346178,42.39490190798964,
133,Kepler-699 b,0,71253.0,41.39611111111111,296.88750023751,154.4639681008969,
134,Kepler-791 b,0,70463.0,39.029444444444444,293.59583356820997,62.67627837652649,
135,Kepler-173 c,0,70715.0,41.88388888888889,294.64583356904996,101.42978613864932,809.64
136,Kepler-173 b,0,70715.0,41.88388888888889,294.64583356904996,101.42978613864932,809.64
137,Kepler-611 b,0,68641.0,45.48027777777778,286.00416689546995,65.96500593114641,
138,KOI-1299 b,2,70387.73,48.285888888888884,293.28220856795906,116.44258221966268,870.0
139,KOI-1299 c,2,70387.73,48.285888888888884,293.28220856795906,116.44258221966268,870.0
140,Kepler-34 (AB) b,1,71145.0,44.641666666666666,296.43750023714995,79.8737538168367,1500.0
141,Rho Coronae Borealis b,0,57662.662,33.30350833333333,240.2610918588755,84.39158681867636,17.24
142,Kepler-260 b,0,70062.0,38.013888888888886,291.92500023353995,118.77132175700382,539.35
143,Kepler-260 c,0,70062.0,38.013888888888886,291.92500023353995,118.77132175700382,539.35
144,Kepler-906 b,0,69937.0,40.12555555555556,291.40416689978997,19.210403446399237,
145,KELT-10 b,0,68291.601,-46.99675555555555,284.5483377276386,47.380031009586155,183.0
146,Gliese 3634 b,0,39515.0,-30.855833333333333,164.64583346504998,100.84900681700313,19.8
147,Kepler-504 b,0,68381.0,45.972500000000004,284.92083356127,79.93529748705406,
148,HD 156279 b,0,61943.0,63.352222222222224,258.09583353981,61.359305685004635,36.6
149,Kepler-864 b,0,68414.0,46.32055555555556,285.05833356138,105.65836664847055,
150,Kepler-247 c,0,69274.0,43.03916666666667,288.64166689757997,78.29678721045191,695.58
151,Kepler-247 d,0,69274.0,43.03916666666667,288.64166689757997,78.29678721045191,695.58
152,Kepler-247 b,0,69274.0,43.03916666666667,288.64166689757997,78.29678721045191,695.58
153,Kepler-942 b,0,70789.0,44.14972222222222,294.95416690263,29.648166001947608,
154,Kepler-166 b,0,70358.0,48.88111111111111,293.15833356786,123.70400064988188,639.62
155,Kepler-166 c,0,70358.0,48.88111111111111,293.15833356786,123.70400064988188,639.62
156,Kepler-166 d,0,70358.0,48.88111111111111,293.15833356786,123.70400064988188,639.62
157,Kepler-819 b,0,70889.0,39.17722222222222,295.37083356962995,61.589041916180676,
158,Kepler-554 b,0,71138.0,51.35805555555556,296.40833357045994,87.5312340267257,
159,Kepler-8 b,0,67509.0,42.45111111111111,281.28750022503,110.94041174706996,1330.0
160,HAT-P-56 b,0,24203.5295,27.252282833333332,100.84803966401175,73.83658365190337,310.5
161,Kepler-266 b,0,70676.0,44.166666666666664,294.48333356892,34.03438306215999,1577.36
162,Kepler-266 c,0,70676.0,44.166666666666664,294.48333356892,34.03438306215999,1577.36
163,Kepler-920 b,0,68231.0,49.15861111111111,284.29583356076995,87.33087813780826,
164,Kepler-920 c,0,68231.0,49.15861111111111,284.29583356076995,87.33087813780826,
165,Kepler-890 b,0,69225.0,43.76361111111111,288.43750023074995,66.183443711515,
166,HD 12661 b,0,7474.0,25.414166666666667,31.141666691579996,61.452964018133876,37.16
167,HD 12661 c,0,7474.0,25.414166666666667,31.141666691579996,61.452964018133876,37.16
168,Kepler-213 b,0,69797.0,44.64694444444444,290.82083356599,60.829529979646416,702.35
169,Kepler-213 c,0,69797.0,44.64694444444444,290.82083356599,60.829529979646416,702.35
170,HD 128311 b,0,52560.0,9.746388888888887,219.00000017519997,126.6735628085875,16.6
171,HD 128311 c,0,52560.0,9.746388888888887,219.00000017519997,126.6735628085875,16.6
172,WASP-49 b,0,21861.0,-15.034722222222223,91.08750007286999,156.800591291018,170.0
173,Kepler-44 b,0,72025.0,45.76222222222222,300.10416690675,70.49577632057516,2250.0
174,HD 72892 b,0,30893.0,-13.456666666666667,128.72083343631,146.13009862513996,72.78
175,Kepler-1043 b,0,67599.0,47.56861111111112,281.66250022532995,65.88026380318276,
176,Kepler-1306 b,0,70675.0,46.94583333333333,294.47916690225,139.17579742142777,
177,Kepler-821 b,0,68548.0,39.379444444444445,285.61666689516,61.6311017660415,
178,WASP-138 b,0,9993.0,0.5361111111111111,41.63750003331,30.6094142160037,308.0
179,Kepler-242 b,0,68775.0,41.80833333333333,286.56250022924996,79.44050958229869,859.95
180,Kepler-242 c,0,68775.0,41.80833333333333,286.56250022924996,79.44050958229869,859.95
181,Kepler-518 b,0,68902.0,41.37388888888889,287.09166689634,101.88476802797958,
182,Kepler-1069 b,0,69835.0,47.98888888888889,290.97916689945,108.99236670341097,
183,Kepler-1475 b,0,71028.0,44.753055555555555,295.95000023676,39.721897631378766,
184,Kepler-706 b,0,70022.0,41.94416666666666,291.75833356673996,139.86642000037847,
185,Kepler-170 b,0,68285.0,41.629444444444445,284.52083356095,70.45437873744154,849.82
186,Kepler-170 c,0,68285.0,41.629444444444445,284.52083356095,70.45437873744154,849.82
187,Kepler-1065 b,0,70683.0,38.79055555555556,294.51250023561,62.396051713838496,
188,Kepler-1065 c,0,70683.0,38.79055555555556,294.51250023561,62.396051713838496,
189,CVSO 30 b,0,19508.0,1.5733333333333333,81.28333339835999,66.7540457959879,330.0
190,CVSO 30 c,0,19508.0,1.5733333333333333,81.28333339835999,66.7540457959879,330.0
191,HD 175167 b,0,68401.0,-68.05583333333333,285.00416689467,37.7601233801482,67.02
192,Kepler-725 b,0,68155.0,44.81166666666666,283.97916689385,46.13059821298592,
193,Kepler-1394 b,0,68029.0,45.08416666666667,283.45416689343,59.94970145402555,
194,Kepler-795 b,0,69845.0,38.54555555555555,291.02083356615,52.97021438206751,
195,Kepler-94 b,0,67487.0,47.496944444444445,281.19583355828996,47.44387585339996,223.0
196,Kepler-94 c,0,67487.0,47.496944444444445,281.19583355828996,47.44387585339996,223.0
197,TYC 3667-1280-1 b,0,3092.9649,58.426185555555556,12.887353760309882,82.39047694055078,481.0
198,Kepler-1329 b,0,67595.0,48.27111111111111,281.64583355865,108.90855014852735,
199,HD 202206 b,0,76497.0,-19.210833333333333,318.73750025499,168.6913793494266,46.34
200,HD 202206 c,0,76497.0,-19.210833333333333,318.73750025499,168.6913793494266,46.34
201,Kepler-918 b,0,71568.0,48.26777777777777,298.20000023856,135.45792314137307,
202,Kepler-1326 b,0,71093.0,39.26888888888889,296.22083357031,66.94939521195232,
203,Kepler-924 b,0,69760.0,40.397777777777776,290.6666668992,62.884610769564624,
204,Kepler-1255 b,0,70857.0,42.72638888888889,295.23750023619,98.25197658109846,
205,EPIC 211990866 b,0,31104.0,20.10611111111111,129.60000010367997,48.95757747718356,
206,EPIC 201828749 b,2,42157.042,5.894322222222222,175.65434180719012,71.8433625246912,146.0
207,HD 131664 b,0,54006.08,-72.46466666666667,225.0253335133536,144.85997542576112,55.43
208,Kepler-728 b,0,69862.0,45.11555555555556,291.09166689954,91.25855216108557,
209,wasp-92 b,0,59206.0,51.04111111111111,246.69166686401996,106.8895581469879,530.0
210,OGLE-2015-BLG-0954L b,0,64844.0,-27.660833333333336,270.18333354948,146.70546733364642,600.0
211,Kepler-968 b,0,68545.0,50.11194444444445,285.60416689515,39.687501881483726,
212,Kepler-968 c,0,68545.0,50.11194444444445,285.60416689515,39.687501881483726,
213,Kepler-1085 b,0,68995.0,46.14111111111111,287.47916689665,35.99969109273033,
214,Kepler-709 b,0,70105.0,42.38027777777778,292.10416690035,113.4892949907938,
215,Kepler-1639 b,0,67936.0,48.80222222222222,283.06666689312,106.95257145396107,
216,Kepler-1256 b,0,69954.0,44.683611111111105,291.47500023317997,57.09859357041281,
217,Kepler-977 b,0,69964.0,42.248333333333335,291.51666689987997,114.17625478108728,
218,Kepler-951 b,0,69057.0,38.114444444444445,287.73750023019,125.44560032436763,
219,CoRoT-21 b,0,24252.64,0.2991833333333333,101.05266674750878,129.8654948214497,
220,KIC 6185331 b,0,68226.0,41.535,284.27500022742,128.331835536364,
221,Kepler-395 c,0,70442.0,45.13638888888889,293.50833356813996,54.72356945713039,537.21
222,Kepler-395 b,0,70442.0,45.13638888888889,293.50833356813996,54.72356945713039,537.21
223,HD 9174 b,0,5401.0,-18.604444444444447,22.504166684669997,85.5857739071073,78.93
224,Kepler-805 b,0,70375.0,45.05333333333333,293.22916690125,58.96209300809052,
225,EPIC 201855371 b,0,42799.146,6.412261111111111,178.32977514266383,119.97947271610734,134.0
226,HD 66428 b,0,29008.7,-0.8373055555555555,120.869583430029,153.13968097867883,54.9
227,Kepler-626 b,0,69288.0,39.708333333333336,288.70000023096,78.43331121310149,
228,WASP-33 b,0,8811.0,37.550555555555555,36.71250002937,33.16215503397915,116.0
229,Kepler-1037 b,0,71122.0,47.170833333333334,296.34166690373996,146.75340532544533,
230,Gliese 3293 b,0,16115.72,-24.83086111111111,67.14883338705239,135.3650247307665,18.2
231,Gliese 3293 d,0,16115.72,-24.83086111111111,67.14883338705239,135.3650247307665,18.2
232,Gliese 3293 c,0,16115.72,-24.83086111111111,67.14883338705239,135.3650247307665,18.2
233,Kepler-568 b,0,71545.0,48.401111111111106,298.10416690514995,99.35212076963757,
234,Kepler-91 b,0,68561.0,44.11666666666667,285.67083356187,148.35658924600492,1030.0
235,Kepler-1346 b,0,70042.0,45.17916666666667,291.84166690013996,60.458463557107024,
236,HD 27631 b,0,15585.0,-40.03972222222222,64.93750005195,145.92007027325278,45.5
237,CHXR 73 b,0,39989.0,-76.37416666666667,166.62083346663,85.21849027445619,
238,EPIC 201403446 b,2,41823.923,0.9072611111111112,174.26634597274642,48.22867301379483,362.0
239,Kepler-277 b,0,68779.0,39.07694444444445,286.57916689593,62.289419979948136,951.43
240,Kepler-277 c,0,68779.0,39.07694444444445,286.57916689593,62.289419979948136,951.43
241,Kepler-1273 b,0,68593.0,44.873333333333335,285.80416689530995,102.36401471875011,
242,KMT-2015-1 b,0,64719.01,-27.968305555555556,269.6625418823967,173.8419442034412,8200.0
243,Kepler-58 b,0,71126.0,39.115,296.35833357042,69.26180781676405,1302.83
244,Kepler-58 c,0,71126.0,39.115,296.35833357042,69.26180781676405,1302.83
245,Kepler-58 d,0,71126.0,39.115,296.35833357042,69.26180781676405,1302.83
246,Kepler-1166 b,0,69684.0,50.90277777777778,290.35000023227997,65.4641471906297,
247,OGLE-2012-BLG-0950L b,0,65285.0,-28.73166666666667,272.02083355095,121.96126954250676,3000.0
248,Kepler-245 b,0,69993.0,42.43611111111111,291.63750023331,114.18679628200127,919.92
249,Kepler-245 d,0,69993.0,42.43611111111111,291.63750023331,114.18679628200127,919.92
250,Kepler-245 c,0,69993.0,42.43611111111111,291.63750023331,114.18679628200127,919.92
251,Kepler-245 e,0,69993.0,42.43611111111111,291.63750023331,114.18679628200127,919.92
252,Kepler-1073 b,0,70597.0,38.23305555555556,294.15416690199,125.90352130085112,
253,Kepler-1073 c,0,70597.0,38.23305555555556,294.15416690199,125.90352130085112,
254,Kepler-559 b,0,71193.0,43.80277777777778,296.63750023730995,135.324745615035,
255,Kepler-782 b,0,69328.0,47.75944444444445,288.86666689775996,62.02513201372216,
256,Kepler-1629 b,0,67250.0,43.774166666666666,280.2083335575,70.17322363346769,
257,Kepler-1016 b,0,70707.0,45.984722222222224,294.61250023569,91.33035276225371,
258,Kepler-1016 c,0,70707.0,45.984722222222224,294.61250023569,91.33035276225371,
259,NY Virginis (AB) b,1,49128.0,-1.9697222222222224,204.70000016376,95.93771206926134,613.18
260,HD 219077 b,0,83647.0,-61.3,348.52916694549,69.1205725799245,29.0
261,HW Vir (AB) b,1,45860.23731,-7.328657277777777,191.08432227786741,141.78260397595795,181.0
262,WASP-13 b,0,33625.0,33.8825,140.10416677875,77.82796580009764,155.0
263,HD 215152 b,0,81801.0,-5.599166666666666,340.83750027266996,90.60898576131058,21.5
264,HD 215152 c,0,81801.0,-5.599166666666666,340.83750027266996,90.60898576131058,21.5
265,18 Del b,0,75505.93397,10.839285805555557,314.6080584600198,115.5906859816901,75.3
266,Kepler-210 c,0,70200.0,43.08305555555556,292.50000023399997,126.6368343426827,265.15
267,Kepler-210 b,0,70200.0,43.08305555555556,292.50000023399997,126.6368343426827,265.15
268,HD 210702 b,0,79911.33086,16.040552861111113,332.9638788497044,159.70238844471757,54.9
269,Kepler-1110 b,0,70034.0,38.62277777777778,291.80833356678,37.826501749101865,
270,HD 165155 b,0,65157.0,-28.91722222222222,271.48750021718996,66.97222410624619,64.98
271,HD 210277 b,0,79769.0,-6.457777777777778,332.37083359922997,106.42483887746837,21.29
272,WASP-135 b,0,64148.4,29.879166666666666,267.28500021382797,112.4040438199966,300.0
273,HIP 67537 b,0,49819.0,-38.90083333333333,207.57916683272998,129.60345306942932,112.6
274,Kepler-532 b,0,71679.0,48.60638888888889,298.66250023892997,112.21121652140154,
275,Kepler-1390 b,0,71679.0,48.24888888888889,298.66250023892997,106.91877208340136,
276,Gliese 15 A b,2,1102.88532,44.022952277777776,4.595355503676284,68.28557062451179,3.5869999999999997
277,HD 330075 b,0,56977.0,-48.03666666666666,237.40416685658997,87.48592768465768,50.2
278,Kepler-891 b,0,69860.0,40.35527777777778,291.0833335662,87.74215449020052,
279,Kepler-1402 b,0,70043.0,48.96805555555556,291.84583356681,121.3415708112947,
280,Kepler-1182 b,0,71114.0,43.82138888888889,296.30833357038,76.78011015969064,
281,HAT-P-55 b,0,63425.52,25.731194444444444,264.2730002114184,45.85596130481285,480.0
282,Kepler-45 b,0,70290.0,41.064166666666665,292.8750002343,66.33500438029522,333.0
283,Kepler-1490 b,0,70966.0,42.60944444444445,295.69166690322,112.42635751692495,
284,WASP-121 b,0,25824.058,-38.902625,107.60024175274685,119.97032619154184,270.0
285,Kepler-25 b,0,68793.0,38.343611111111116,286.63750022931,111.60367690249316,191.0
286,Kepler-25 c,0,68793.0,38.343611111111116,286.63750022931,111.60367690249316,191.0
287,Kepler-25 d,0,68793.0,38.343611111111116,286.63750022931,111.60367690249316,191.0
288,WASP-70 A b,2,75714.0,-12.566666666666666,315.47500025237997,37.73032941546436,245.0
289,HD 102956 b,0,42683.0,57.64083333333333,177.84583347561,50.644457484766235,126.0
290,WTS-1 b,0,70556.41,36.29632222222222,293.9850419018547,104.09392058607898,3200.0
291,BD+49 828 b,0,10953.7362,49.72999277777778,45.64056753651245,53.79040377012219,
292,HD 66141 b,0,28936.0,2.3344444444444448,120.56666676311998,109.70326806337728,80.9
293,CoRoT-2 b,0,70027.0,1.383888888888889,291.77916690009,63.95637540857195,300.0
294,HD 176051 b,0,68222.0,32.90138888888889,284.25833356073997,71.7194538709584,14.99
295,Kepler-894 b,0,69296.0,46.93944444444444,288.73333356432,19.02797443686748,
296,Kepler-295 b,0,68483.0,45.367777777777775,285.34583356161,57.240923094505284,737.84
297,Kepler-295 c,0,68483.0,45.367777777777775,285.34583356161,57.240923094505284,737.84
298,Kepler-295 d,0,68483.0,45.367777777777775,285.34583356161,57.240923094505284,737.84
299,XO-5 b,0,28012.0,39.094722222222224,116.71666676003998,58.70698231879377,255.0
300,EPIC 201367065 b,0,41360.388,-0.5452138888888889,172.33495013786793,137.15502814931472,45.0
301,EPIC 201367065 c,0,41360.388,-0.5452138888888889,172.33495013786793,137.15502814931472,45.0
302,EPIC 201367065 d,0,41360.388,-0.5452138888888889,172.33495013786793,137.15502814931472,45.0
303,Kepler-1093 b,0,68395.0,41.42027777777778,284.97916689464995,158.57815762202608,
304,Kepler-1093 c,0,68395.0,41.42027777777778,284.97916689464995,158.57815762202608,
305,Kepler-1632 b,0,70679.0,43.91361111111111,294.49583356893,149.10440284048576,
306,Kepler-1407 b,0,68146.0,41.47166666666667,283.94166689381996,63.844807026531285,
307,2MASS 0122-2439 B,0,4970.938,-23.335930555555557,20.71224168323646,71.91036461301329,36.0
308,Kepler-229 c,0,68879.0,48.37555555555556,286.99583356293,127.99311347340435,949.11
309,Kepler-229 d,0,68879.0,48.37555555555556,286.99583356293,127.99311347340435,949.11
310,Kepler-229 b,0,68879.0,48.37555555555556,286.99583356293,127.99311347340435,949.11
311,HD 9446 b,0,5600.0,29.26527777777778,23.333333351999997,141.0279522936017,53.0
312,HD 9446 c,0,5600.0,29.26527777777778,23.333333351999997,141.0279522936017,53.0
313,Kepler-997 b,0,69416.0,49.93888888888888,289.23333356472,160.3729348097998,
314,HD 125612 b,0,51654.0,-16.518611111111113,215.22500017218,48.16149337443947,52.82
315,HD 125612 c,0,51654.0,-16.518611111111113,215.22500017218,48.16149337443947,52.82
316,HD 125612 d,0,51654.0,-16.518611111111113,215.22500017218,48.16149337443947,52.82
317,Kepler-362 c,0,70025.0,47.52972222222222,291.77083356674996,46.771506854734135,648.69
318,Kepler-362 b,0,70025.0,47.52972222222222,291.77083356674996,46.771506854734135,648.69
319,Kepler-241 b,0,70299.0,41.06083333333333,292.91250023432997,147.27265250705787,595.71
320,Kepler-241 c,0,70299.0,41.06083333333333,292.91250023432997,147.27265250705787,595.71
321,Qatar-2 b,0,49837.0,-5.196111111111112,207.65416683278997,93.92213766792322,
322,Kepler-1214 b,0,68434.0,49.800555555555555,285.14166689478,105.21914693435032,
323,Kepler-102 e,0,67555.0,47.20777777777778,281.47916689184996,53.643098795291706,119.3
324,Kepler-102 d,0,67555.0,47.20777777777778,281.47916689184996,53.643098795291706,119.3
325,Kepler-102 f,0,67555.0,47.20777777777778,281.47916689184996,53.643098795291706,119.3
326,Kepler-102 c,0,67555.0,47.20777777777778,281.47916689184996,53.643098795291706,119.3
327,Kepler-102 b,0,67555.0,47.20777777777778,281.47916689184996,53.643098795291706,119.3
328,HAT-P-37 b,0,68231.0,51.26916666666666,284.29583356076995,36.071779511408515,411.0
329,EPIC 218916923 b,0,69376.0,-16.910555555555558,289.06666689791996,75.77599533101966,152.0
330,WASP-8 b,2,86376.0,-34.96861111111111,359.90000028791997,102.99641676726974,87.0
331,HR 810 b,0,9751.0,-49.19666666666667,40.62916669917,92.71651395445521,17.17
332,HAT-P-29 b,0,7951.0,51.778888888888886,33.12916669317,64.22721207928953,322.0
333,HD 4732 b,0,2953.0,-23.863333333333333,12.304166676509999,78.26843316979243,56.5
334,HD 4732 c,0,2953.0,-23.863333333333333,12.304166676509999,78.26843316979243,56.5
335,WASP-140 b,0,14493.0,-19.45111111111111,60.387500048309995,114.24809610977304,180.0
336,HD 1666 b,0,1252.33959,-18.06877547222222,5.218081629174465,22.99739209864984,110.6
337,Kepler-677 b,0,69624.0,50.32166666666667,290.10000023208,117.66595627246242,
338,Kepler-1362 b,0,69249.0,40.87722222222222,288.53750023082995,157.6339772012475,
339,Kepler-1609 b,0,69635.0,39.66583333333333,290.14583356544995,48.408967537739905,
340,Kepler-434 b,0,70460.729,42.76224444444444,293.5863710682024,102.41842661588943,1240.0
341,Kepler-1534 b,0,70175.0,43.869166666666665,292.39583356724995,127.36517487469536,
342,Kepler-1484 b,0,70244.0,38.12638888888889,292.68333356747996,105.875559309949,
343,Kepler-1584 b,0,69063.0,43.27444444444444,287.76250023021,138.59614653129915,
344,Kepler-203 b,0,71301.0,41.38777777777778,297.08750023767,58.75449404935163,800.07
345,Kepler-203 c,0,71301.0,41.38777777777778,297.08750023767,58.75449404935163,800.07
346,Kepler-203 d,0,71301.0,41.38777777777778,297.08750023767,58.75449404935163,800.07
347,Kepler-847 b,0,68041.0,49.45111111111111,283.50416689346997,114.08062473382944,
348,HAT-P-22 b,0,37364.0,50.12833333333333,155.68333345788,117.10044515250148,82.0
349,HD 10442 b,0,6113.142,2.704380555555556,25.47142502037714,30.935278935398742,
350,Kepler-1028 b,0,69502.0,49.78111111111111,289.59166689833995,98.82549035948799,
351,Kepler-261 b,0,69927.0,37.60916666666667,291.36250023309,49.282161082584395,359.31
352,Kepler-261 c,0,69927.0,37.60916666666667,291.36250023309,49.282161082584395,359.31
353,HATS-10 b,0,70633.8,-21.795527777777778,294.30750023544596,55.597054366732344,496.0
354,HD 68402 b,0,29124.0,-73.41055555555556,121.35000009707998,85.52717297477471,78.0
355,KIC 8012732 b,0,68335.0,43.86416666666667,284.72916689445,163.26526507338437,
356,KIC 8540376 b,0,67770.607,44.69458888888889,282.3775293925687,91.2570482441023,
357,KIC 8540376 c,0,67770.607,44.69458888888889,282.3775293925687,91.2570482441023,
358,Kepler-833 b,0,69715.0,45.600833333333334,290.47916689904997,68.59590806999596,
359,HATS-5 b,0,16133.489,-20.518083333333333,67.22287088711163,108.93009124969504,257.0
360,Kepler-38 (AB) b,1,68839.0,42.27916666666667,286.82916689612995,111.69636199830494,3500.0
361,Kepler-52 c,0,68817.0,49.97555555555556,286.73750022939,87.94239051019626,356.41
362,Kepler-52 b,0,68817.0,49.97555555555556,286.73750022939,87.94239051019626,356.41
363,Kepler-52 d,0,68817.0,49.97555555555556,286.73750022939,87.94239051019626,356.41
364,KOI-206 b,0,71422.476,40.977269444444445,297.5936502380749,141.4585332194872,1870.0
365,Kepler-753 b,0,70057.0,37.90222222222222,291.90416690019,136.28995578078903,
366,WASP-98 b,0,14023.0,-33.67194444444444,58.42916671341,73.95943172165936,
367,TrES-4 A b,2,64393.0,37.211666666666666,268.30416688131,66.25021929264877,485.0
368,HN Peg b,0,78271.0,14.771944444444445,326.12916692757,93.8500070096309,18.4
369,CFBDS 1458 b,0,53909.0,10.22861111111111,224.62083351303,70.46407103566682,23.1
370,MOA-2007-BLG-400-L b,0,65382.0,-28.775833333333335,272.42500021793995,10.092529480125917,6000.0
371,HD 17156 b,0,10184.0,71.75333333333333,42.43333336728,6.375927355538762,78.24
372,HD 1461 b,0,1122.0,-7.946944444444445,4.675000003739999,113.69411756128405,23.4
373,HD 1461 c,0,1122.0,-7.946944444444445,4.675000003739999,113.69411756128405,23.4
374,WASP-31 b,0,40665.0,-18.945277777777775,169.43750013554998,110.94791336370037,400.0
375,BD-08 2823 b,0,36047.72035,-8.483323888888888,150.19883491182574,125.37673861131954,42.5
376,BD-08 2823 c,0,36047.72035,-8.483323888888888,150.19883491182574,125.37673861131954,42.5
377,Kepler-903 b,0,69305.0,40.66416666666667,288.77083356434997,129.15657535209473,
378,Kepler-903 c,0,69305.0,40.66416666666667,288.77083356434997,129.15657535209473,
379,WASP-23 b,0,24271.0,-41.238055555555555,101.12916674757,2.3569777561403376,
380,Gliese 876 b,0,82393.0,-13.74638888888889,343.30416694131,93.80195063225771,4.69
381,Gliese 876 c,0,82393.0,-13.74638888888889,343.30416694131,93.80195063225771,4.69
382,Gliese 876 d,0,82393.0,-13.74638888888889,343.30416694131,93.80195063225771,4.69
383,Gliese 876 e,0,82393.0,-13.74638888888889,343.30416694131,93.80195063225771,4.69
384,Kepler-595 b,0,70697.0,50.67305555555555,294.57083356899,128.18457609590183,
385,Kepler-1319 b,0,69829.0,49.36638888888889,290.95416689943,116.25263446815684,
386,CoRoT-26 b,0,67140.13,6.969919444444445,279.7505418904671,97.81608760783442,1670.0
387,WASP-87 b,0,44477.92,-51.159166666666664,185.32466681492636,149.95106959946548,240.0
388,Kepler-838 b,0,68505.0,45.976111111111116,285.43750022834996,45.357717074560135,
389,Kepler-488 b,0,67912.0,48.345,282.96666689304,119.24514995335869,
390,HD 117618 b,0,48745.0,-46.72888888888889,203.10416682915,73.70304148043226,38.0
391,HD 117618.02,0,48745.0,-46.72888888888889,203.10416682915,73.70304148043226,38.0
392,EPIC 201338508 c,0,40632.84,-0.12202499999999997,169.3035001354428,149.52525660460992,181.0
393,EPIC 201338508 b,0,40632.84,-0.12202499999999997,169.3035001354428,149.52525660460992,181.0
394,Kepler-591 b,0,68646.0,48.431666666666665,286.02500022882,128.15701022015134,
395,GJ 682 b,0,63423.66242,-43.680786194444444,264.26526029474553,51.80296890955434,5.079
396,GJ 682 c,0,63423.66242,-43.680786194444444,264.26526029474553,51.80296890955434,5.079
397,Kepler-682 b,0,69387.0,51.737500000000004,289.11250023128997,61.6292149241006,
