PlanetIdentifier,TypeFlag,RightAscension,DeclinationAccurate,RightAscensionInDegrees,AngleBtwEarthExoplanetInDeg,DistFromEarthParsec,ListsPlanetIsOn
Kepler-124 d,0,68820.0,49.06472222222222,286.7500002294,117.87187191307922,358.8,0
Kepler-124 b,0,68820.0,49.06472222222222,286.7500002294,117.87187191307922,358.8,0
HD 118203 b,0,48842.0,53.72833333333333,203.50833349613998,145.05486271959114,88.6,0
KELT-3 b,0,35674.388,40.38805027777778,148.64328345224794,28.696678613745323,178.0,0
MOA-2009-BLG-319 b,0,65218.0,-25.18027777777778,271.74166688405995,146.71011721577494,6100.0,0
HD 3167 b,0,2098.0,4.381388888888888,8.74166667366,95.53374681565464,45.8,0
HD 3167 c,0,2098.0,4.381388888888888,8.74166667366,95.53374681565464,45.8,0
HIP 97233 b,0,71141.274,0.6966472222222222,296.4219752371376,46.22928147632498,106.0,0
Kepler-263 b,0,70192.0,37.56777777777778,292.46666690063995,37.44668896835072,879.65,0
Kepler-263 c,0,70192.0,37.56777777777778,292.46666690063995,37.44668896835072,879.65,0
OGLE-2014-BLG-0676L,0,64345.0,-29.548333333333336,268.10416688115,50.01308919925737,2220.0,0
HD 92788 b,0,38568.0,-1.8163888888888888,160.70000012856,126.24236632082585,32.82,0
Pr0211 b,0,31331.492,19.277044444444442,130.54788343777162,71.12632886010364,177.0,7
Pr0211 c,0,31331.492,19.277044444444442,130.54788343777162,71.12632886010364,177.0,7
HATS-35 b,0,71205.0,-62.56555555555556,296.68750023735,95.22227441927984,557.0,0
HD 139357 b,0,56116.19886,53.92492025,233.81749543705396,124.73392254858996,118.2,0
Kepler-385 c,0,70641.0,50.33638888888889,294.33750023547,151.77614827394933,1677.42,0
Kepler-385 b,0,70641.0,50.33638888888889,294.33750023547,151.77614827394933,1677.42,0
HD 285507 b,0,14821.0,15.335,61.754166716069996,2.9563221030067006,41.339,7
K2-33 b,0,58215.0,-18.319166666666664,242.56250019405,44.47853527505957,145.0,0
Kepler-62 b,0,67971.0,45.349722222222226,283.21250022657,77.26228356270504,368.0,0
Kepler-62 c,0,67971.0,45.349722222222226,283.21250022657,77.26228356270504,368.0,0
Kepler-62 d,0,67971.0,45.349722222222226,283.21250022657,77.26228356270504,368.0,0
Kepler-62 e,0,67971.0,45.349722222222226,283.21250022657,77.26228356270504,368.0,0
Kepler-62 f,0,67971.0,45.349722222222226,283.21250022657,77.26228356270504,368.0,0
mu Leo b,0,35565.81654,26.006953305555555,148.1909023685527,45.8100030139213,38.05,0
Gliese 179 b,0,17525.731,6.476566666666667,73.02387922508575,17.21088481360351,12.29,0
KELT-17 b,0,30148.21,13.735333333333333,125.61754176716067,49.900058760515854,210.0,0
Kepler-410 A b,2,67956.0,45.13972222222222,283.15000022652,60.40641513227552,132.0,2
HD 110014 b,0,45554.0,-6.004444444444444,189.80833348518,67.0365853243628,90.0,0
HD 110014 c,0,45554.0,-6.004444444444444,189.80833348518,67.0365853243628,90.0,0
alf Ari b,0,7630.4057,23.462417555555554,31.793357108768017,118.17386661707977,20.18,0
Kepler-391 b,0,69749.0,51.05722222222222,290.62083356582997,109.14945730498339,1174.48,0
Kepler-391 c,0,69749.0,51.05722222222222,290.62083356582997,109.14945730498339,1174.48,0
HIP 78530 b,0,57715.0,-20.019722222222224,240.47916685904997,116.07321195205482,156.7,0
HIP 11915 b,0,9229.02495,-18.388193555555553,38.454270655763416,130.45196255053798,57.3,1
KOI-192 b,0,69181.0,43.705000000000005,288.25416689726995,67.2091594186899,1100.0,0
OGLE-05-071L b,0,64209.0,-33.32694444444445,267.53750021403,121.98868121240044,3300.0,0
HD 74156 b,0,31345.1,4.578083333333333,130.60458343781698,107.24902316621409,64.4,0
HD 74156 c,0,31345.1,4.578083333333333,130.60458343781698,107.24902316621409,64.4,0
Kepler-350 c,0,68500.0,39.70583333333334,285.416666895,72.26452608397109,1130.55,0
Kepler-350 d,0,68500.0,39.70583333333334,285.416666895,72.26452608397109,1130.55,0
Kepler-350 b,0,68500.0,39.70583333333334,285.416666895,72.26452608397109,1130.55,0
HD 70573 b,0,30170.0,1.8594444444444445,125.7083334339,56.92865402004287,45.7,1
HAT-P-39 b,0,27302.0,17.83,113.75833342434,86.25951644603637,642.0,0
HD 179949 b,0,69333.0,-23.820833333333333,288.88750023111,75.84848457992163,27.0,0
Kepler-316 c,0,69798.0,44.18388888888889,290.82500023266,118.02345992462271,344.01,0
Kepler-316 b,0,69798.0,44.18388888888889,290.82500023266,118.02345992462271,344.01,0
Kepler-108 b,0,70694.0,46.06222222222222,294.55833356897995,95.12567438955377,860.98,0
Kepler-108 c,0,70694.0,46.06222222222222,294.55833356897995,95.12567438955377,860.98,0
HD 142022 A b,2,58215.0,-83.76861111111111,242.56250019405,129.49808699656975,35.87,2
HD 50554 b,0,24882.0,24.245555555555555,103.67500008293999,107.55936367604667,31.03,0
OGLE-2008-BLG-092L b,2,64049.0,-33.27333333333333,266.87083354683,101.28288895975051,7000.0,2
HD 33564 b,0,19353.0,79.23111111111112,80.63750006451,113.3399557132462,20.98,0
HD 41248 b,0,21633.0,-55.838055555555556,90.13750007210999,97.53655061627387,52.38,1
HD 41248 c,0,21633.0,-55.838055555555556,90.13750007210999,97.53655061627387,52.38,1
HD 38529 A b,2,20794.0,1.1680555555555556,86.64166673598,52.01286010148511,39.28,2
HD 38529 A c,2,20794.0,1.1680555555555556,86.64166673598,52.01286010148511,39.28,2
CoRoT-23 b,0,67148.0,4.357777777777778,279.78333355715995,95.8683706756869,600.0,0
HD 16175 b,0,9422.0,42.0625,39.25833336474,115.90338905474287,59.8,0
MOA-2011-BLG-293L b,0,64539.0,-27.52305555555556,268.91250021512997,81.08448475949406,7700.0,0
Kepler-160 c,0,69065.0,42.869166666666665,287.77083356354996,119.55067052237753,859.11,0
Kepler-160 b,0,69065.0,42.869166666666665,287.77083356354996,119.55067052237753,859.11,0
30 Ari B b,2,9420.52363,24.64722102777778,39.252181823068405,51.38265630814707,41.8,2
Kepler-271 b,0,67920.0,44.284166666666664,283.00000022639995,137.3465063252307,434.75,0
Kepler-271 c,0,67920.0,44.284166666666664,283.00000022639995,137.3465063252307,434.75,0
Kepler-271 d,0,67920.0,44.284166666666664,283.00000022639995,137.3465063252307,434.75,0
beta Cancri b,0,29790.92101,9.185543861111112,124.12883764096972,141.72230843023036,93.0,0
WASP-6 b,0,83558.0,-21.32611111111111,348.15833361186,84.776664920434,307.0,0
Kepler-265 c,0,69722.0,41.24472222222222,290.50833356574,96.31024319063651,1511.13,0
Kepler-265 b,0,69722.0,41.24472222222222,290.50833356574,96.31024319063651,1511.13,0
Kepler-265 e,0,69722.0,41.24472222222222,290.50833356574,96.31024319063651,1511.13,0
Kepler-265 d,0,69722.0,41.24472222222222,290.50833356574,96.31024319063651,1511.13,0
HD 104067 b,0,43150.0,-19.64611111111111,179.79166681049998,93.20677991933688,20.8,0
Kepler-186 c,0,71676.0,43.955000000000005,298.65000023892,89.65786132852399,151.0,0
Kepler-186 d,0,71676.0,43.955000000000005,298.65000023892,89.65786132852399,151.0,0
Kepler-186 b,0,71676.0,43.955000000000005,298.65000023892,89.65786132852399,151.0,0
Kepler-186 e,0,71676.0,43.955000000000005,298.65000023892,89.65786132852399,151.0,0
Kepler-186 f,0,71676.0,43.955000000000005,298.65000023892,89.65786132852399,151.0,0
HD 28185 b,0,15986.0,-9.449444444444444,66.60833338661999,139.59355437194176,39.4,0
HD 108147 b,0,44746.0,-63.97805555555556,186.44166681581999,104.52127945071254,38.57,0
HD 111232 b,0,46131.0,-67.57499999999999,192.21250015376998,68.07209611206663,29.0,0
Kepler-183 c,0,70447.0,39.31583333333333,293.52916690149,65.30584426753411,1092.31,0
Kepler-183 b,0,70447.0,39.31583333333333,293.52916690149,65.30584426753411,1092.31,0
HD 38283 b,0,20222.0,-72.30055555555555,84.25833340073999,139.70234179798643,37.7,0
Kepler-371 b,0,70158.0,38.6575,292.32500023385995,89.42078115671622,637.54,0
Kepler-371 c,0,70158.0,38.6575,292.32500023385995,89.42078115671622,637.54,0
Kepler-246 b,0,71156.0,42.663333333333334,296.48333357051996,127.4769426177778,768.87,0
Kepler-246 c,0,71156.0,42.663333333333334,296.48333357051996,127.4769426177778,768.87,0
BD+20 1790 b,0,26623.592,20.416294444444443,110.93163342207863,66.680281294572,25.4,0
WASP-19 b,0,35620.0,-44.340833333333336,148.4166667854,95.8908870610049,250.0,0
HD 39091 b,0,20229.0,-79.53111111111112,84.28750006742999,79.56913987617,18.32,0
Kepler-159 b,0,71296.0,40.868611111111115,297.06666690431996,96.66437929702566,457.7,0
Kepler-159 c,0,71296.0,40.868611111111115,297.06666690431996,96.66437929702566,457.7,0
Kepler-75 b,0,69873.0,36.5775,291.13750023291,117.04353563225261,1140.0,0
CoRoT-28 b,0,66885.21,5.573811111111111,278.6883752229507,99.88257691052932,560.0,0
Kepler-310 c,0,69321.0,46.986666666666665,288.83750023106995,26.511710190260573,713.11,0
Kepler-310 d,0,69321.0,46.986666666666665,288.83750023106995,26.511710190260573,713.11,0
Kepler-310 b,0,69321.0,46.986666666666665,288.83750023106995,26.511710190260573,713.11,0
HD 141399 b,0,56813.0,46.98638888888889,236.72083352270997,79.40257586817611,36.17,0
HD 141399 c,0,56813.0,46.98638888888889,236.72083352270997,79.40257586817611,36.17,0
HD 141399 d,0,56813.0,46.98638888888889,236.72083352270997,79.40257586817611,36.17,0
HD 141399 e,0,56813.0,46.98638888888889,236.72083352270997,79.40257586817611,36.17,0
K2-26 b,0,22609.579,24.59641111111111,94.20657924203192,61.096996572203615,93.0,0
Kepler-279 c,0,68973.0,42.19472222222222,287.38750022990996,124.81352522891471,1287.1,0
Kepler-279 b,0,68973.0,42.19472222222222,287.38750022990996,124.81352522891471,1287.1,0
Kepler-279 d,0,68973.0,42.19472222222222,287.38750022990996,124.81352522891471,1287.1,0
HAT-P-9 b,0,26440.0,37.14055555555556,110.16666675479999,112.48274858255449,480.0,0
WASP-83 b,0,45636.51,-18.71572222222222,190.1521251521217,27.669526958689193,300.0,0
HATS-22 b,0,41762.0,-28.600555555555555,174.00833347254,71.21991869609468,207.9,0
Kepler-205 b,0,68468.0,41.861111111111114,285.28333356155997,97.14407710353333,172.98,0
Kepler-205 c,0,68468.0,41.861111111111114,285.28333356155997,97.14407710353333,172.98,0
HD 208527 b,0,78984.0,21.239722222222223,329.10000026328,48.09820199982969,320.2,0
HD 11755 b,0,7130.087,73.15238333333333,29.708695857100288,76.37011153536763,231.5,0
HD 192263 b,0,72840.0,0.8669444444444445,303.50000024279996,107.21212595019217,19.9,0
HD 19994 A b,2,11566.0,-0.8041666666666667,48.191666705219994,151.75262375650087,22.38,2
EPIC 201637175 b,2,40675.856,2.618552777777778,169.4827334689195,26.288214721467213,225.0,2
HAT-P-17 b,0,77889.0,30.488611111111112,324.53750025962995,79.92644361602642,90.0,0
HAT-P-17 c,0,77889.0,30.488611111111112,324.53750025962995,79.92644361602642,90.0,0
HATS-24 b,0,64534.0,-60.74722222222222,268.89166688178,40.585352730213366,510.0,0
Kepler-147 c,0,69114.0,39.08694444444445,287.97500023038,77.36394154300683,1106.65,0
Kepler-147 b,0,69114.0,39.08694444444445,287.97500023038,77.36394154300683,1106.65,0
Kepler-313 b,0,71590.0,48.775277777777774,298.29166690529996,117.39101584329984,1159.02,0
Kepler-313 c,0,71590.0,48.775277777777774,298.29166690529996,117.39101584329984,1159.02,0
HD 169830 b,0,66469.0,-28.183333333333334,276.95416688822996,29.90679592416407,36.32,0
HD 169830 c,0,66469.0,-28.183333333333334,276.95416688822996,29.90679592416407,36.32,0
BD-17 63 b,0,1714.30654,-15.773653944444444,7.142943922381021,19.358919686626805,35.7,0
Kepler-11 b,0,71307.0,41.909166666666664,297.11250023768997,84.50579535591112,613.20279,0
Kepler-11 c,0,71307.0,41.909166666666664,297.11250023768997,84.50579535591112,613.20279,0
Kepler-11 d,0,71307.0,41.909166666666664,297.11250023768997,84.50579535591112,613.20279,0
Kepler-11 e,0,71307.0,41.909166666666664,297.11250023768997,84.50579535591112,613.20279,0
Kepler-11 f,0,71307.0,41.909166666666664,297.11250023768997,84.50579535591112,613.20279,0
Kepler-11 g,0,71307.0,41.909166666666664,297.11250023768997,84.50579535591112,613.20279,0
HD 42618 b,0,22321.0,6.783055555555555,93.00416674107,50.0381976211294,23.5,0
Kepler-200 b,0,68258.0,41.23722222222222,284.40833356086,97.01719802346605,643.59,0
Kepler-200 c,0,68258.0,41.23722222222222,284.40833356086,97.01719802346605,643.59,0
Kepler-444 b,2,69540.5491,41.63460227777778,289.7522881484685,79.10898136446156,35.7,2
Kepler-444 c,2,69540.5491,41.63460227777778,289.7522881484685,79.10898136446156,35.7,2
Kepler-444 d,2,69540.5491,41.63460227777778,289.7522881484685,79.10898136446156,35.7,2
Kepler-444 e,2,69540.5491,41.63460227777778,289.7522881484685,79.10898136446156,35.7,2
Kepler-444 f,2,69540.5491,41.63460227777778,289.7522881484685,79.10898136446156,35.7,2
WASP-119 b,0,13424.02,-64.80616666666667,55.9334167114134,124.12581840843416,333.0,0
HD 168443 b,0,66004.0,-8.407222222222222,275.01666688667996,81.63566091852388,37.38,0
HD 168443 c,0,66004.0,-8.407222222222222,275.01666688667996,81.63566091852388,37.38,0
Kepler-285 b,0,69933.0,48.065555555555555,291.38750023310996,127.40552930994912,864.99,0
Kepler-285 c,0,69933.0,48.065555555555555,291.38750023310996,127.40552930994912,864.99,0
Kepler-48 b,0,71793.0,40.94888888888889,299.13750023931,131.36956000639844,313.14,0
Kepler-48 c,0,71793.0,40.94888888888889,299.13750023931,131.36956000639844,313.14,0
Kepler-48 d,0,71793.0,40.94888888888889,299.13750023931,131.36956000639844,313.14,0
Kepler-48 e,0,71793.0,40.94888888888889,299.13750023931,131.36956000639844,313.14,0
Kappa And b,0,85225.0,44.33388888888889,355.10416695074997,115.2082134585426,51.6,1
HAT-P-53 b,0,5249.05,38.96813888888889,21.871041684163497,51.514914689730304,719.0,0
EPIC 201208431 b,2,41938.953,-2.094413888888889,174.7456376397965,84.450724865254,218.0,2
Kepler-218 c,0,70899.0,46.26638888888889,295.41250023632995,35.19008084758264,675.18,0
Kepler-218 b,0,70899.0,46.26638888888889,295.41250023632995,35.19008084758264,675.18,0
Kepler-218 d,0,70899.0,46.26638888888889,295.41250023632995,35.19008084758264,675.18,0
SR 12 C,1,59240.0,-23.305555555555554,246.8333335308,81.57910581365131,125.0,4
Kepler-262 c,0,69774.0,37.2525,290.72500023258,168.44949715240807,717.13,0
Kepler-262 b,0,69774.0,37.2525,290.72500023258,168.44949715240807,717.13,0
HD 290327 b,0,19402.0,-1.7225000000000001,80.84166673134,105.47548445388811,54.9,0
Psi-1 Draconis B b,2,63716.35536,72.14884669444444,265.48481421238785,29.493615734646447,22.93,2
EPIC 206318379 b,0,80549.85,-6.044638888888889,335.6243752684995,136.82395530190274,53.0,0
Kepler-204 b,0,68483.0,41.76166666666666,285.34583356161,145.3538234396113,854.31,0
Kepler-204 c,0,68483.0,41.76166666666666,285.34583356161,145.3538234396113,854.31,0
HD 87883 b,0,36523.0,34.242222222222225,152.17916678841,10.281152481789078,18.1,0
HD 164604 b,0,64987.0,-27.439444444444444,270.77916688329,87.65489732447591,38.0,0
HD 103774 b,0,43015.0,-11.892222222222223,179.22916681004997,86.87875128218283,55.0,0
Kepler-77 b,0,69505.0,44.345555555555556,289.60416689835,90.71406853074073,570.0,0
GJ 422 b,0,40560.20551,-56.45233366666667,169.00085642686733,18.304470074005017,12.67,1
HD 133131 A b,2,54215.81,-26.159000000000002,225.89920851405265,131.70179713072415,47.0,2
HD 133131 A c,2,54215.81,-26.159000000000002,225.89920851405265,131.70179713072415,47.0,2
HD 133131 B b,2,54215.81,-26.159000000000002,225.89920851405265,131.70179713072415,47.0,2
Kepler-63 b,0,69414.0,49.54833333333333,289.22500023137997,102.0319207415603,200.0,0
PTFO 8-8695 b,0,19507.55,1.5734166666666667,81.2814583983585,66.78317319768838,330.0,1
HATS-4 b,0,22586.898,-21.453113888888886,94.11207507528967,54.68315598963735,420.0,0
HD 132406 b,0,53815.0,53.382222222222225,224.22916684605,35.54837797499448,71.0,0
Kepler-104 b,0,69025.0,42.166666666666664,287.60416689675,106.0573695724413,491.0,0
Kepler-104 c,0,69025.0,42.166666666666664,287.60416689675,106.0573695724413,491.0,0
Kepler-104 d,0,69025.0,42.166666666666664,287.60416689675,106.0573695724413,491.0,0
OGLE-2011-BLG-0265L b,0,64667.72,-26.60547222222222,269.44883354889237,109.8821077883718,3500.0,0
HATS-17 b,0,46125.72,-46.38630555555555,192.1905001537524,116.66096455788207,339.0,0
HD 38858 b,0,20915.0,-3.9052777777777776,87.14583340304999,40.153899578508785,15.2,9
HD 100546 b,0,41605.0,-69.80527777777777,173.35416680535,117.64764357716602,97.0,0
HD 100546 c,0,41605.0,-69.80527777777777,173.35416680535,117.64764357716602,97.0,1
HD 3651 b,0,2361.0,21.25027777777778,9.837500007869998,30.21558789836869,11.0,0
HD 3651.02,0,2361.0,21.25027777777778,9.837500007869998,30.21558789836869,11.0,1
OGLE-2011-BLG-0251 b,0,63494.0,-26.86388888888889,264.55833354498,121.96086908686111,2570.0,0
HATS-3 b,0,74999.0,-23.57111111111111,312.49583358332995,66.50820547484575,556.0,0
HD 4308 b,0,2679.0,-64.35055555555554,11.16250000893,110.18692081782761,21.9,0
HAT-P-45 b,0,65849.0,-2.618888888888889,274.37083355283,132.024296499409,305.0,0
Kepler-339 b,0,70404.0,48.44444444444444,293.35000023467995,116.95963570494611,691.82,0
Kepler-339 d,0,70404.0,48.44444444444444,293.35000023467995,116.95963570494611,691.82,0
Kepler-339 c,0,70404.0,48.44444444444444,293.35000023467995,116.95963570494611,691.82,0
PSR J1719-1438 b,0,62350.073,-13.3664,259.7919710411669,69.26372500285501,1200.0,0
Kepler-60 b,0,69350.698,42.265011111111114,288.96124189783563,117.223097989539,664.24,0
Kepler-60 c,0,69350.698,42.265011111111114,288.96124189783563,117.223097989539,664.24,0
Kepler-60 d,0,69350.698,42.265011111111114,288.96124189783563,117.223097989539,664.24,0
Kepler-253 c,0,70042.0,44.85805555555556,291.84166690013996,58.30882291774481,919.62,0
Kepler-253 d,0,70042.0,44.85805555555556,291.84166690013996,58.30882291774481,919.62,0
Kepler-253 b,0,70042.0,44.85805555555556,291.84166690013996,58.30882291774481,919.62,0
Kepler-355 c,0,68591.0,42.81166666666666,285.79583356196997,111.75908318383368,1432.65,0
Kepler-355 b,0,68591.0,42.81166666666666,285.79583356196997,111.75908318383368,1432.65,0
Kepler-137 c,0,67712.0,43.038888888888884,282.13333355903995,130.825814002065,288.7,0
Kepler-137 b,0,67712.0,43.038888888888884,282.13333355903995,130.825814002065,288.7,0
HD 81040 b,0,33827.0,20.364444444444445,140.94583344608998,69.3966773444658,32.56,0
Kepler-320 c,0,70371.0,46.175,293.21250023457,34.036079263960566,767.15,0
Kepler-320 b,0,70371.0,46.175,293.21250023457,34.036079263960566,767.15,0
WASP-10 b,0,83758.0,31.462777777777777,348.99166694585995,58.36106383635722,90.0,0
HD 215497 b,0,81997.0,-55.400555555555556,341.65416693999,50.10614355945264,44.0,0
HD 215497 c,0,81997.0,-55.400555555555556,341.65416693999,50.10614355945264,44.0,0
WTS-2 b,0,70496.0,36.815555555555555,293.73333356831995,148.37269830214285,1000.0,0
Kepler-282 d,0,68322.0,44.7975,284.67500022774,107.62773431283674,1052.2,0
Kepler-282 e,0,68322.0,44.7975,284.67500022774,107.62773431283674,1052.2,0
Kepler-282 b,0,68322.0,44.7975,284.67500022774,107.62773431283674,1052.2,0
Kepler-282 c,0,68322.0,44.7975,284.67500022774,107.62773431283674,1052.2,0
Kepler-135 b,0,69718.0,38.79527777777778,290.49166689905996,87.37466414527314,561.29,0
Kepler-135 c,0,69718.0,38.79527777777778,290.49166689905996,87.37466414527314,561.29,0
WASP-103 b,0,59835.0,7.183333333333334,249.31250019944997,83.76957482136893,470.0,0
Kepler-162 c,0,71346.0,43.723888888888894,297.27500023782,103.53149497523015,773.85,0
Kepler-162 b,0,71346.0,43.723888888888894,297.27500023782,103.53149497523015,773.85,0
XO-3 b,0,15713.0,57.816944444444445,65.47083338571,83.70577020664967,260.0,0
Kepler-224 c,0,69824.0,47.3575,290.93333356607997,36.59654116854817,773.13,0
Kepler-224 d,0,69824.0,47.3575,290.93333356607997,36.59654116854817,773.13,0
Kepler-224 b,0,69824.0,47.3575,290.93333356607997,36.59654116854817,773.13,0
Kepler-224 e,0,69824.0,47.3575,290.93333356607997,36.59654116854817,773.13,0
Kepler-397 c,0,71014.0,42.38027777777778,295.89166690338,114.45519855302751,1153.82,0
Kepler-397 b,0,71014.0,42.38027777777778,295.89166690338,114.45519855302751,1153.82,0
Kepler-272 c,0,71790.0,47.593611111111116,299.1250002393,62.816458655318336,758.79,0
